taxonkey,am_sid,spp
290006,w-msc-419659,cyclostremiscus jeannae
290006,w-msc-160251,cyclostremiscus pentagonus
290006,w-msc-419660,cyclostremiscus suppressus
290006,w-msc-139474,cylichna alba
290006,w-msc-575021,cylichna atahualpa
290006,w-msc-581401,cylichna attonsa
290006,w-msc-139476,cylichna cylindracea
290006,w-msc-160061,cylichna eburnea
290006,w-msc-197138,cylichna georgiana
290006,w-msc-160060,cylichna gouldii
290006,w-msc-532717,cylichna krebsii
290006,w-msc-531512,cylichna thetidis
290006,w-msc-761112,cylichna tubulosa
290006,slb-72717,cylichna verrillii
290006,w-msc-156650,cylichna vortex
290006,w-msc-531571,cylichnatys campanula
290006,slb-72679,cylichnella bidentata
290006,w-msc-156808,cylichnella oryza
290006,slb-72714,cylichnoides occultus
290006,w-msc-225025,cymatium femorale
290006,w-msc-419788,cymatium raderi
290006,w-msc-220953,cymbiola aulica
290006,w-msc-714717,cymbiola nobilis
290006,w-msc-568006,cymbiola vespertilio
290006,w-msc-141965,cymbium olla
290006,w-msc-419725,cymbovula acicularis
290006,slb-92338,cymbula safiana
290006,w-msc-419726,cyphoma aureocinctum
290006,w-msc-432297,cyphoma gibbosum
290006,slb-179373,cyphoma gibbosum
290006,slb-76438,cyphoma intermedium
290006,slb-76420,cyphoma mcgintyi
290006,slb-76423,cyphoma signatum
290006,w-msc-216843,cypraea tigris
290006,w-msc-217000,cypraecassis rufa
290006,w-msc-224277,cypraecassis testiculus
290006,slb-118076,cyrtulus genticus
290006,slb-74559,cyrtulus undatus
290006,slb-176779,cytharomorula grayi
290006,w-msc-532723,dalium solidum
290006,w-msc-433501,daphnella aureola
290006,w-msc-433509,daphnella cladara
290006,w-msc-420368,daphnella corbicula
290006,w-msc-420369,daphnella cubana
290006,w-msc-420373,daphnella lymneiformis
290006,w-msc-420374,daphnella margaretae
290006,w-msc-420367,daphnella margaretae
290006,w-msc-433540,daphnella mitrellaformis
290006,w-msc-433544,daphnella ornata
290006,w-msc-420377,daphnella retifera
290006,w-msc-433563,daphnella varicosa
290006,w-msc-433565,darbya lira
290006,w-msc-511826,decipifus sixaolus
290006,slb-75140,decoradrillia pulchella
290006,w-msc-533877,dendrodoris arborescens
290006,w-msc-181233,dendrodoris fumata
290006,w-msc-420607,dendrodoris krebsii
290006,w-msc-537017,dendrodoris krusensternii
290006,w-msc-533880,dendrodoris krusensternii
290006,w-msc-533881,dendrodoris maugeana
290006,w-msc-139519,dendrodoris nigra
290006,w-msc-537016,dendrodoris tuberculosa
290006,w-msc-420608,dendrodoris warta
290006,w-msc-139522,dendronotus comteti
290006,w-msc-139523,dendronotus frondosus
290006,w-msc-548245,dendronotus iris
290006,w-msc-139525,dendronotus robustus
290006,w-msc-581063,dentimargo aureocinctus
290006,w-msc-160259,dentimargo eburneolus
290006,w-msc-420137,dentimargo fusinus
290006,w-msc-420138,dentimargo reductus
290006,w-msc-430779,dentiovula colobica
290006,w-msc-419387,dentistyla asperrima
290006,w-msc-419388,dentistyla dentifera
290006,w-msc-413442,depressigyra globulus
290006,slb-108932,dermatobranchus rubidus
290006,w-msc-564274,dermomurex alabastrum
290006,w-msc-564284,dermomurex elizabethae
290006,w-msc-564293,dermomurex oxum
290006,w-msc-406301,dermomurex pauperculus
290006,slb-179947,desmopterus gardineri
290006,w-msc-532728,diacavolinia deblainvillei
290006,w-msc-139039,diacavolinia deshayesi
290006,w-msc-719553,diacavolinia flexipes
290006,w-msc-405962,diacavolinia longirostris
290006,w-msc-532730,diacavolinia strangulata
290006,slb-80061,diacavolinia strangulata
290006,slb-80064,diacria maculata
290006,slb-171679,diacria trispinosa
290006,w-msc-139045,diacria trispinosa
290006,w-msc-509643,diaphana brazieri
290006,w-msc-509649,diaphana californica
290006,w-msc-139552,diaphana globosa
290006,w-msc-139553,diaphana hiemalis
290006,w-msc-197143,diaphana inflata
290006,w-msc-139557,diaphana minuta
290006,w-msc-197144,diaphana paessleri
290006,w-msc-509641,diaphana tasmanica
290006,slb-77731,diaphoreolis viridis
290006,slb-77446,diaulula greeleyi
290006,w-msc-532734,diaulula punctuolata
290006,w-msc-536817,diaulula sandiegensis
290006,w-msc-420091,dibaphimitra florida
290006,w-msc-396664,dicathais orbita
290006,w-msc-197146,dickdellia labioflecta
290006,w-msc-419489,didianema pauli
290006,slb-187276,diloma nigerrimum
290006,w-msc-872472,diminovula punctata
290006,w-msc-419336,diodora aguayoi
290006,w-msc-419337,diodora arcuata
290006,w-msc-367955,diodora aspera
290006,w-msc-160265,diodora cayenensis
290006,w-msc-419339,diodora dysoni
290006,w-msc-419340,diodora fluviana
290006,w-msc-233587,diodora funiculata
290006,w-msc-571922,diodora granifera
290006,w-msc-419342,diodora jaumei
290006,w-msc-419343,diodora listeri
290006,w-msc-419344,diodora meta
290006,w-msc-419345,diodora minuta
290006,w-msc-532737,diodora mirifica
290006,w-msc-732471,diodora mus
290006,w-msc-532738,diodora patagonica
290006,slb-170399,diodora ruppellii
290006,w-msc-419347,diodora sayi
290006,w-msc-211174,diodora singaporensis
290006,w-msc-160267,diodora tanneri
290006,w-msc-607812,diodora ticaonica
290006,w-msc-419348,diodora variegata
290006,w-msc-419349,diodora viridula
290006,w-msc-419350,diodora wetmorei
290006,w-msc-581837,dirona albolineata
290006,slb-77430,discodoris branneri
290006,w-msc-532750,discopsis omalos
290006,w-msc-456584,discurria insessa
290006,w-msc-217011,distorsio anus
290006,w-msc-419785,distorsio clathrata
290006,w-msc-419786,distorsio constricta
290006,w-msc-476480,distorsio graceiellae
290006,w-msc-476483,distorsio kurzi
290006,w-msc-140726,distorsio perdistorta
290006,slb-117137,distorsio reticularis
290006,w-msc-592620,distorsio reticularis
290006,w-msc-476487,distorsio reticularis
290006,slb-108902,diversidoris sulphurea
290006,slb-119394,divia briandi
290006,w-msc-208629,dolabella auricularia
290006,w-msc-531605,dolabrifera brazieri
290006,w-msc-224652,dolabrifera dolabrifera
290006,slb-74570,dolicholatirus cayohuesonicus
290006,w-msc-217068,dolicholatirus lancea
290006,w-msc-420019,dolicholatirus pauli
290006,w-msc-555753,dolichupis producta
290006,w-msc-564498,dolomena dilatata
290006,w-msc-564492,dolomena pulchella
290006,slb-197676,domiporta circula
290006,slb-158082,domiporta gloriola
290006,w-msc-719038,domiporta granatina
290006,w-msc-370549,doridoxa walteri
290006,slb-104552,doriopsilla aurea
290006,w-msc-533886,doriopsilla carneola
290006,w-msc-533888,doriopsilla miniata
290006,w-msc-532758,doriopsilla nigrolineata
290006,w-msc-533890,doriopsilla peculiaris
290006,slb-108907,doriopsis granulosa
290006,w-msc-558499,doriprismatica atromarginata
290006,slb-108887,doriprismatica kulonba
290006,w-msc-533956,doris cameroni
290006,slb-108908,doris chrysoderma
290006,w-msc-536827,doris fontainii
290006,w-msc-411132,doris kerguelenensis
290006,w-msc-581816,doris montereyensis
290006,slb-77318,doris montereyensis
290006,w-msc-139623,doris verrucosa
290006,slb-94016,doris wellingtonensis
290006,w-msc-197147,doto antarctica
290006,w-msc-156742,doto formosa
290006,w-msc-581835,doto kya
290006,w-msc-534007,doto ostenta
290006,w-msc-532765,doto pita
290006,w-msc-139653,doto rosea
290006,w-msc-532767,doto uva
290006,w-msc-420624,doto varaderoensis
290006,slb-106490,douglassia bealiana
290006,slb-104693,douglassia enae
290006,w-msc-396084,drepanodontus tatyanae
290006,w-msc-420302,drillia havanensis
290006,w-msc-433604,drillia lignaria
290006,w-msc-433609,drillia poecila
290006,w-msc-183133,drilliola loprestiana
290006,w-msc-212137,drupa clathrata
290006,w-msc-459085,drupa morum
290006,w-msc-596436,drupa ricinus
290006,w-msc-212142,drupa rubusidaeus
290006,w-msc-596441,drupa speciosa
290006,w-msc-212155,drupella cornus
290006,w-msc-396963,drupella fragum
290006,slb-118814,drupella margariticola
290006,w-msc-212154,drupella rugosa
290006,slb-100429,drupina grossularia
290006,w-msc-216964,dulcerana granularis
290006,w-msc-438782,duplicaria duplicata
290006,slb-179017,duplicaria gemmulata
290006,w-msc-141737,duvaucelia odhneri
290006,w-msc-197148,eatoniella caliginosa
290006,w-msc-197151,eatoniella cana
290006,w-msc-197154,eatoniella glacialis
290006,w-msc-448050,eburna glabrata
290006,w-msc-580825,eburna lienardii
290006,w-msc-419389,echinogurges clavatus
290006,w-msc-419390,echinogurges tuberculatus
290006,w-msc-437360,echinolittorina arabica
290006,w-msc-437365,echinolittorina cinerea
290006,w-msc-437366,echinolittorina feejeensis
290006,w-msc-437372,echinolittorina melanacme
290006,w-msc-419560,echinolittorina meleagris
290006,slb-76314,echinolittorina mespillum
290006,w-msc-437373,echinolittorina millegrana
290006,w-msc-437375,echinolittorina novaezelandiae
290006,w-msc-419563,echinolittorina tuberculata
290006,w-msc-419564,echinolittorina ziczac
290006,w-msc-449957,echinopelta fistulosa
290006,w-msc-419779,echinophoria coronadoi
290006,w-msc-534065,echinopsole breviceratae
290006,slb-117070,eclogavena quadrimaculata
290006,w-msc-419603,elachisina floridana
290006,w-msc-574843,ellobium aurisjudae
290006,w-msc-701637,emarginella eximia
290006,slb-166027,emarginella incisura
290006,w-msc-701620,emarginula compta
290006,w-msc-689282,emarginula dilecta
290006,slb-71866,emarginula fissura
290006,w-msc-701616,emarginula maculata
290006,w-msc-419352,emarginula phrixodes
290006,w-msc-139966,emarginula sicula
290006,w-msc-139969,emarginula tuberculosa
290006,w-msc-534076,embletonia gracilis
290006,w-msc-419464,emiliotia rubrostriata
290006,w-msc-383240,enaeta cylleniformis
290006,w-msc-383243,enaeta reevei
290006,w-msc-212165,engina alveolata
290006,w-msc-490944,engina concinna
290006,w-msc-419965,engina corinnae
290006,w-msc-212172,engina lineata
290006,w-msc-212164,engina mendicaria
290006,w-msc-490961,engina menkeana
290006,w-msc-490964,engina phasinola
290006,w-msc-490968,engina siderea
290006,w-msc-234108,engina turbinella
290006,w-msc-573255,engina zonalis
290006,w-msc-419966,engoniophos unicinctus
290006,slb-193178,enixotrophon multigradus
290006,slb-193173,enixotrophon plicilaminatus
290006,slb-179556,enixotrophon poirieria
290006,w-msc-467983,entemnotrochus rumphii
290006,slb-111844,eoacmaea conoidalis
290006,slb-178778,eoacmaea perfestiva
290006,w-msc-456580,eoacmaea profunda
290006,slb-77862,eoacmaea pustulata
290006,slb-105726,epideira tuberculata
290006,w-msc-419661,episcynia inornata
290006,w-msc-420140,eratoidea hematita
290006,slb-114724,ergaea walshi
290006,slb-117208,ergalatax contracta
290006,w-msc-367898,ergalatax junionae
290006,w-msc-140275,erginus rubellus
290006,slb-93192,erronea caurica
290006,w-msc-529730,erronea cylindrica
290006,slb-98909,erronea cylindrica
290006,w-msc-216859,erronea errones
290006,slb-98911,erronea errones
290006,slb-93234,erronea onyx
290006,slb-98947,erronea ovum
290006,slb-117073,erronea pyriformis
290006,w-msc-567713,ethalia carneolata
290006,w-msc-547307,ethalia guamensis
290006,w-msc-701813,ethminolia degregorii
290006,w-msc-298158,ethminolia iridifulgens
290006,w-msc-298162,ethminolia nektonica
290006,w-msc-298157,ethminolia stearnsii
290006,w-msc-433648,etrema crassilabrum
290006,w-msc-433653,etrema elegans
290006,w-msc-433654,etrema firma
290006,w-msc-433660,etrema levicosta
290006,w-msc-433668,etrema spurca
290006,w-msc-160307,eubela limacina
290006,w-msc-420378,eubela mcgintyi
290006,w-msc-532799,eubranchus conicla
290006,w-msc-139765,eubranchus exiguus
290006,w-msc-181244,eubranchus leopoldoi
290006,w-msc-156712,eubranchus olivaceus
290006,w-msc-701781,euchelus asper
290006,w-msc-216300,euchelus atratus
290006,slb-117317,euchelus atratus
290006,w-msc-419391,euchelus guttarosea
290006,w-msc-532805,euchelus hummelincki
290006,w-msc-433682,eucithara alacris
290006,w-msc-433709,eucithara coronata
290006,w-msc-433714,eucithara delacouriana
290006,w-msc-433759,eucithara souverbiei
290006,slb-75498,eucorys barbouri
290006,w-msc-555170,eucorys barbouri
290006,w-msc-555171,eucorys bartschi
290006,slb-75499,eucorys bartschi
290006,slb-176820,eucyclotoma cingulata
290006,w-msc-420380,eucyclotoma stegeri
290006,w-msc-141686,eudolium bairdii
290006,w-msc-160308,eudolium crosseanum
290006,w-msc-566028,eulima bifascialis
290006,w-msc-419836,eulima bifasciata
290006,w-msc-139800,eulima bilineata
290006,slb-75830,eulima fulvocincta
290006,w-msc-139805,eulima glabra
290006,w-msc-532811,eulima mulata
290006,w-msc-419838,eulimacrostoma fusus
290006,slb-75832,eulimacrostoma patulum
290006,w-msc-419840,eulimostraca encalada
290006,w-msc-567185,eulimostraca subcarinata
290006,w-msc-419482,eulithidium adamsi
290006,w-msc-419483,eulithidium affine
290006,w-msc-419484,eulithidium bellum
290006,w-msc-419485,eulithidium pterocladicum
290006,slb-72115,eulithidium thalassicola
290006,w-msc-419487,eulithidium thalassicola
290006,w-msc-564878,eunaticina papilla
290006,w-msc-160314,eupleura caudata
290006,w-msc-404149,eupleura sulcidentata
290006,slb-74885,eupleura tampaensis
290006,w-msc-511776,euplica deshayesii
290006,slb-118831,euplica deshayesii
290006,w-msc-511778,euplica ionida
290006,w-msc-511779,euplica loisae
290006,w-msc-511780,euplica scripta
290006,w-msc-511781,euplica turturina
290006,slb-118833,euplica turturina
290006,w-msc-511782,euplica varians
290006,slb-118060,euplica varians
290006,slb-117029,euprotomus aratrum
290006,slb-93065,euprotomus aurisdianae
290006,slb-93069,euprotomus bulla
290006,w-msc-594563,euprotomus vomer
290006,w-msc-140528,euspira catena
290006,slb-76356,euspira fringilla
290006,w-msc-160315,euspira heros
290006,w-msc-160319,euspira levicula
290006,slb-76389,euspira nubila
290006,w-msc-140536,euspira pallida
290006,slb-129872,euspira radiata
290006,w-msc-160323,euspira triseriata
290006,w-msc-388287,euthria solifer
290006,w-msc-139908,facelina bostoniensis
290006,w-msc-534066,facelina hartleyi
290006,w-msc-534068,facelina newcombi
290006,slb-178550,falsilunatia carcellesi
290006,slb-177115,falsilunatia patagonica
290006,w-msc-584317,falsilunatia patagonica
290006,slb-178551,falsilunatia scotiana
290006,w-msc-197175,falsimargarita gemma
290006,w-msc-197178,falsimohnia albozonata
290006,slb-175239,falsimohnia innocens
290006,w-msc-197179,falsitromina bella
290006,w-msc-491001,falsitromina powelli
290006,w-msc-420016,falsuszafrona idalina
290006,w-msc-420017,falsuszafrona pulchella
290006,w-msc-139237,famelica mirmidina
290006,w-msc-532835,famelica scipio
290006,w-msc-420021,fasciolaria bullisi
290006,w-msc-449669,fasciolaria hollisteri
290006,w-msc-420024,fasciolaria tulipa
290006,w-msc-723551,favartia alveata
290006,w-msc-723555,favartia brevicula
290006,w-msc-723811,favartia cellulosa
290006,w-msc-723815,favartia coltrorum
290006,slb-74751,favartia glypta
290006,slb-74752,favartia hidalgoi
290006,slb-74754,favartia levicula
290006,slb-74755,favartia macgintyi
290006,w-msc-738146,favartia minirosea
290006,slb-74783,favartia minirosea
290006,slb-177385,favartia nuceus
290006,w-msc-738159,favartia rosamiae
290006,w-msc-724684,favartia varimutabilis
290006,w-msc-532838,favorinus auritulus
290006,w-msc-181245,favorinus ghanensis
290006,w-msc-599288,favorinus japonicus
290006,w-msc-159757,fedikovella beanii
290006,slb-77374,felimare bayeri
290006,slb-177309,felimare kempfi
290006,slb-77354,felimare kempfi
290006,slb-178157,felimare lilyeveae
290006,w-msc-420594,felimare nyalya
290006,slb-109012,felimare picta
290006,slb-179136,felimare ruthae
290006,slb-77377,felimare sycilla
290006,slb-77352,felimida clenchi
290006,slb-177304,felimida clenchi
290006,slb-94594,felimida galexorum
290006,slb-179976,felimida grahami
290006,w-msc-420305,fenimorea fucata
290006,w-msc-420307,fenimorea janetae
290006,w-msc-420308,fenimorea kathyae
290006,slb-74531,fenimorea moseri
290006,w-msc-420309,fenimorea pagodula
290006,w-msc-420311,fenimorea sunderlandi
290006,slb-158244,ficus filosa
290006,slb-93313,ficus gracilis
290006,w-msc-605602,ficus subintermedia
290006,slb-93475,filifusus filamentosus
290006,w-msc-433807,filodrillia delicatula
290006,w-msc-433810,filodrillia lacteola
290006,w-msc-433816,filodrillia teres
290006,w-msc-139943,firoloida desmarestia
290006,w-msc-419354,fissurella angusta
290006,w-msc-419355,fissurella barbadensis
290006,w-msc-224275,fissurella barbouri
290006,w-msc-570480,fissurella costata
290006,w-msc-570478,fissurella cumingi
290006,w-msc-419356,fissurella fascicularis
290006,w-msc-570473,fissurella latimarginata
290006,w-msc-570469,fissurella maxima
290006,w-msc-729935,fissurella nimbosa
290006,w-msc-419357,fissurella nodosa
290006,w-msc-532847,fissurella oriens
290006,w-msc-527556,fissurella picta
290006,w-msc-419358,fissurella rosea
290006,w-msc-532850,fissurellidea megatrema
290006,w-msc-532851,fissurellidea patagonica
290006,slb-97852,fjordia capensis
290006,w-msc-181254,flabellina dushia
290006,w-msc-420630,flabellina engeli
290006,slb-77544,flabellinopsis iodinea
290006,w-msc-419400,fluxinella discula
290006,w-msc-159775,frigidoalvania carinata
290006,w-msc-141282,frigidoalvania cruenta
290006,w-msc-141283,frigidoalvania janmayeni
290006,w-msc-197183,frovina indecora
290006,w-msc-536896,fucaria striata
290006,slb-176615,fuegotrophon pallidus
290006,w-msc-420072,fulgurofusus bermudezi
290006,w-msc-463630,fulgurofusus brayi
290006,slb-74621,fulguropsis plagosa
290006,slb-74622,fulguropsis spirata
290006,w-msc-433824,funa hadra
290006,w-msc-550090,funa laterculoides
290006,w-msc-420025,fusinus aepynotus
290006,w-msc-448339,fusinus arabicus
290006,w-msc-420029,fusinus blakensis
290006,w-msc-448351,fusinus chocolatus
290006,w-msc-208605,fusinus colus
290006,w-msc-448356,fusinus dilectus
290006,w-msc-208601,fusinus forceps
