species,fe_code,n_spp,fe_id
achelia spatula,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
achelia spicata,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
achelia spinosa,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
achelia spinoseta,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
achelia sufflata,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
achelia superba,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
achelia tenuipes,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
achelia transfuga,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
achelia turba,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
achelia vulgaris,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
achelia watamu,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
ammothea acheliata,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus aculeatus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus allotrius,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus ampullaceus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus anarthrus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus angulatus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus aragaoi,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus arcuatus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus arescus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus arnaudae,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus australis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus bahamensis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus baldarus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus batangensis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus bourboni,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus bova,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus brasiliensis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus brevicollis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus brevirostris,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus brochus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus brucei,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus bruuni,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus californicus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus calliopus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus capensis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus carnatus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus chamorrus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus chilensis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus compositus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus concavicollis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus coxalis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus cribellatus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus cryptus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus dauphinus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus dentimanus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus digitatus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus dissitus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus erectus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus eroticus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus evansi,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus evelinae,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus exaggeratus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus excelsus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus falciclavus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus galetensis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus gestiens,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus gibbifemoris,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus glandulifer,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus haswelli,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus hokkaidoensis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus hwanghaensis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus imperialis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus imswe,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus inermis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus insigniformis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus insignis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus iuleus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus jonesi,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus jungersi,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus justi,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus krappi,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus laciniosus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus lagenus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus laminatus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus laminifer,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus lentus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus lineatus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus longiformis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus mamillosus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus marcusi,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus marshallensis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus massiliensis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus massiliformis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus micros,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus minusculus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus minutissimus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus monotrema,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus muelleri,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus nodosus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus oculatus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus oculospinus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus ophiurophilus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus pacificus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus paradigitatus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus pectinus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus petiolatus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus pharus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus polignaci,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus proliferus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus prominens,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus pseudotarsalis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus pygmaeus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus quadratispinosus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus reimerae,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus robustus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus shimodaensis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus simulator,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus spinirostrum,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus spinosus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus spurius,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus squalidus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus stellatus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus stocki,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus stri,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus tanseii,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus tarsalis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus tenuicorpus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus torus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus trispinosus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus turbidus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus typhloides,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus typhlops,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus unilobus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus velamellus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus vemae,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus versluysi,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus virescens,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus viridintestinalis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus vulcanus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
anoplodactylus xenus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
endeis australis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
endeis boehmi,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
endeis charybdaea,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
endeis clipeata,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
endeis flaccida,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
endeis holthuisi,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
endeis meridionalis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
endeis nodosa,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
endeis pauciporosa,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
endeis procera,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
endeis raleighi,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
endeis straughani,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
endeis viridis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
pallenopsis schmitti,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum acuminatum,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum antipodum,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum beuroisi,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum bigibbosum,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum birkelandi,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum bredini,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum brevicaudatum,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum brevipes,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum calicirostrum,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum californicum,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum cavidorsum,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum chierchiai,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum cinctum,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum conirostre,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum distinctum,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum dowi,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum duospinum,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum evelinae,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum excuratum,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum geminum,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum grossifemorum,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum haswelli,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum hoekianum,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum hooperi,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum hummelincki,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum intermedium,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum isabellae,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum isthmiacum,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum malpelensis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum neorhetum,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum nesiotes,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum occidentalis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum oedinotum,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum orbiculare,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum ornatum,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum philippinensis,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum scrutator,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum sinoabductus,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum styligerum,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum thermophilum,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
tanystylum ulreungum,MOBres_FECmed_GENshort_TRPter_LENvsm_WCOLben,237,32
baruna trigranulum,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
birgus latro,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
callianassa subterranea,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
callichirus adamas,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
callichirus bertalani,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
callichirus garthi,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
callichirus islagrande,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
callichirus major,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
callichirus santarosaensis,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
callichirus seilacheri,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
callichirus symmetrica,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
callichirus waagei,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
cerataspis monstrosus,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
cervimunida johni,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
cervimunida princeps,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
chaenostoma boscii,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
chaenostoma crassimanus,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
chaenostoma java,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
chaenostoma lisae,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
chaenostoma orientale,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
chaenostoma punctulatum,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
chaenostoma sinuspersici,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
chlorodiella corallicola,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
chlorodiella crispipleopa,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
chlorodiella cytherea,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
chlorodiella davaoensis,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
chlorodiella nigra,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
chlorodiella ohshimai,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
chlorodiella quadrilobata,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
chlorodiella spinimera,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
chlorodiella xishaensis,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
ciliopagurus albatrossi,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
ciliopagurus alcocki,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
ciliopagurus babai,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
ciliopagurus galzini,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
ciliopagurus grandis,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
ciliopagurus haigae,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
ciliopagurus hawaiiensis,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
ciliopagurus krempfi,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
ciliopagurus liui,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
ciliopagurus macrolepis,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
ciliopagurus major,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
ciliopagurus obesus,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
ciliopagurus pacificus,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
ciliopagurus plessisi,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
ciliopagurus shebae,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
ciliopagurus substriatiformis,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
ciliopagurus tenebrarum,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
ciliopagurus tricolor,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
ciliopagurus vakovako,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
coenobita brevimanus,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
coenobita cavipes,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
coenobita clypeatus,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
coenobita lila,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
coenobita olivieri,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
coenobita perlatus,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
coenobita rugosus,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
coenobita scaevola,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
coenobita variabilis,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
coenobita violascens,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
corallianassa acucurvata,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
corallianassa articulata,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
corallianassa assimilis,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
corallianassa borradailei,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
corallianassa collaroy,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
corallianassa coutierei,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
corallianassa hartmeyeri,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
corallianassa haswelli,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
corallianassa intesi,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
corallianassa lanceolata,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
corallianassa longiventris,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
corallianassa martensi,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
corallianassa rigoi,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
corallianassa winslowi,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
corallianassa xutha,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
cyclodius drachi,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
cyclodius granulatus,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
cyclodius granulosus,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
cyclodius nitidus,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
cyclodius obscurus,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
cyclodius paumotensis,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
cyclodius perlatus,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
cyclodius ungulatus,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
glypturus acanthochirus,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
glypturus anguillensis,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
glypturus armatus,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
glypturus berryi,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
glypturus fraasi,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
glypturus latidigita,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
glypturus laurae,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
glypturus microspineus,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
glypturus munieri,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
glypturus panamacanalensis,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
glypturus persicus,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
glypturus pugnax,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
glypturus quisquellanus,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
glypturus rabalaisae,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
glypturus sikesi,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
glypturus spinosus,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
glypturus toulai,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
hemiplax hirtipes,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
ilyograpsus daviei,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
ilyograpsus nodulosus,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
ilyograpsus paludicola,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
ilyograpsus rhizophorae,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
ilyograpsus vanninii,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
kraussillichirus kraussi,MOBmig_FECvhi_GENshort_TRPpri_LENmed_WCOLben,209,33
