stressor,mean_imp,mean_imp_npp,iucn_sid,species
climate,0.3581947797460417,0.40354399331138635,NA,pandalus danae
non-climate,0.10446133667764018,0.10327461462089146,NA,pandalus danae
climate,0.3751347459258577,0.3901778937500523,NA,pandalus dispar
non-climate,0.09748154394716797,0.08623555112870691,NA,pandalus dispar
climate,0.12807392981878693,0.08930703214048433,NA,pandalus eous
non-climate,0.071620031573622,0.033893673694540445,NA,pandalus eous
climate,0.39823359248778417,0.2939811714972592,NA,pandalus goniurus
non-climate,0.07105154398715902,0.050945593991068336,NA,pandalus goniurus
climate,0.3469089362821908,0.3531975503271414,NA,pandalus hypsinotus
non-climate,0.08455477913472004,0.06845307465043121,NA,pandalus hypsinotus
climate,0.3618735036289943,0.4054072506116628,NA,pandalus jordani
non-climate,0.09475787170040204,0.08308410824279631,NA,pandalus jordani
climate,0.26251137263374313,0.18573465872602288,NA,pandalus montagui
non-climate,0.0762576230061834,0.05314145725929083,NA,pandalus montagui
climate,0.48637541024102765,0.3977970497935561,NA,pandalus platyceros
non-climate,0.08045467057204361,0.055795497053322506,NA,pandalus platyceros
climate,0.3793109118474558,0.3860577156180613,NA,pandalus stenolepis
non-climate,0.0899361754969956,0.07952382576333261,NA,pandalus stenolepis
climate,0.37379301322185204,0.3733714332527345,NA,pandalus tridens
non-climate,0.09376327770854331,0.07539503696458451,NA,pandalus tridens
climate,0.21087535991917913,0.1024990997184755,NA,pandaros acanthifolium
non-climate,0.03255739971725965,0.01249436895736457,NA,pandaros acanthifolium
climate,0.3303870281908094,0.314998519814304,NA,pandora albida
non-climate,0.2513815918724349,0.2434743726031084,NA,pandora albida
climate,0.37462402590387434,0.23572810299902622,NA,pandora arenosa
non-climate,0.06541198703899709,0.03908314125272067,NA,pandora arenosa
climate,0.37850193678689315,0.5068124707974738,NA,pandora bilirata
non-climate,0.12676460628714686,0.17662435880044816,NA,pandora bilirata
climate,0.36737086563616006,0.2351257295378791,NA,pandora bushiana
non-climate,0.0684332016583318,0.03968071503240327,NA,pandora bushiana
climate,0.43105935685975094,0.5589572437488071,NA,pandora filosa
non-climate,0.14855026498096852,0.19803969381224526,NA,pandora filosa
climate,0.4611745316653898,0.37720808202080847,NA,pandora glacialis
non-climate,0.12590247872028434,0.12487889240915512,NA,pandora glacialis
climate,0.31063699542359735,0.3519346317095333,NA,pandora gouldiana
non-climate,0.08607738394068518,0.09669835780581615,NA,pandora gouldiana
climate,0.3482083915405225,0.21349000208810634,NA,pandora inaequivalvis
non-climate,0.20638699521500142,0.10563131688925097,NA,pandora inaequivalvis
climate,0.3736218637707839,0.2827290427722412,NA,pandora inflata
non-climate,0.06810885767881984,0.048257701465137394,NA,pandora inflata
climate,0.3834264437170267,0.43222402153962153,NA,pandora trilineata
non-climate,0.22539310015223585,0.2583618372127038,NA,pandora trilineata
climate,0.42299005064483836,0.43810587617533325,NA,pandora wardiana
non-climate,0.23118123883556133,0.26598957265963924,NA,pandora wardiana
climate,0.16043981642935556,0.2522017757284544,NA,panna microdon
non-climate,0.17720973298938716,0.2820448695071628,NA,panna microdon
climate,0.22794913541072584,0.1459634621748549,NA,panopeus americanus
non-climate,0.06719019947005134,0.038295661915591556,NA,panopeus americanus
climate,0.226826788950126,0.12413331687622645,NA,panopeus harttii
non-climate,0.06862219401855718,0.03065986469396042,NA,panopeus harttii
climate,0.2397513650111297,0.11404581147041894,NA,panopeus lacustris
non-climate,0.098005784453014,0.04382948590403498,NA,panopeus lacustris
climate,0.31143762016663107,0.1476740368867051,NA,panopeus obesus
non-climate,0.09574157152238759,0.04166903637241172,NA,panopeus obesus
climate,0.23073999234252257,0.137327330366565,NA,panopeus occidentalis
non-climate,0.07084137181201325,0.03757065751456952,NA,panopeus occidentalis
climate,0.25406571756439333,0.14228150091870317,NA,panopeus rugosus
non-climate,0.06629393201596458,0.02960676306880515,NA,panopeus rugosus
climate,0.335161133548775,0.2361209485459691,NA,panopeus simpsoni
non-climate,0.08662696254265415,0.059616689405507316,NA,panopeus simpsoni
climate,0.23466629480026288,0.2637651220357037,NA,pantolabus radiatus
non-climate,0.0843358739769046,0.09472037052466983,NA,pantolabus radiatus
climate,0.07625500097560976,0.03334330536585366,NA,pantomus affinis
non-climate,0.0492723356097561,0.007808000000000001,NA,pantomus affinis
climate,0.22615510135310282,0.10057993383534657,NA,pantomus parvulus
non-climate,0.0677374053864897,0.01985665729172067,NA,pantomus parvulus
climate,0.15395732332677758,0.05310884542525851,NA,pantopipetta australis
non-climate,0.001213121940821358,7.514127020515852e-4,NA,pantopipetta australis
climate,0.021397060576644696,0.006252780190398337,NA,pantopipetta longituberculata
non-climate,0.02092641223454078,0.004979069807047123,NA,pantopipetta longituberculata
climate,0.16033071170423455,0.2010362768475459,NA,panturichthys mauritanicus
non-climate,0.08403364204443156,0.0992209282411372,NA,panturichthys mauritanicus
climate,0.28842850290330724,0.32035942943701085,NA,papawera maugeansis
non-climate,0.16660730623579903,0.18128873011865693,NA,papawera maugeansis
climate,0.44989209741177816,0.5700800578150725,NA,paphia euglypta
non-climate,0.1859656158399404,0.2641716522460616,NA,paphia euglypta
climate,0.25961728503570497,0.3087890461371391,NA,paphia semirugata
non-climate,0.08003766967384301,0.10247109891454792,NA,paphia semirugata
climate,0.262614411631168,0.2700914397585667,NA,papilloculiceps longiceps
non-climate,0.11648931441374788,0.1271771206093716,NA,papilloculiceps longiceps
climate,0.16711115364875045,0.12330511345531033,NA,parabathymyrus brachyrhynchus
non-climate,0.04961982530489854,0.04140665153132769,NA,parabathymyrus brachyrhynchus
climate,0.15946244147113336,0.138115770776703,NA,parabathymyrus macrophthalmus
non-climate,0.08080107373147731,0.0845114780717639,NA,parabathymyrus macrophthalmus
climate,0.05519160584819517,0.02144881626487186,NA,parabathymyrus oregoni
non-climate,0.042398585098552384,0.016651910670213942,NA,parabathymyrus oregoni
climate,0.18449332802378415,0.23246751322646628,NA,parabembras curtus
non-climate,0.2382705891373549,0.3631202612891816,NA,parabembras curtus
climate,0.055017952388127164,0.05616265632062679,NA,parabembras robinsoni
non-climate,0.06065328084978153,0.049601698809703186,NA,parabembras robinsoni
climate,0.3426924376055545,0.031176580972039784,NA,parabothus chlorospilus
non-climate,0.06259397367503955,0.00384644666648795,NA,parabothus chlorospilus
climate,0.07588531323649571,0.02591387004242862,NA,parabothus coarctatus
non-climate,0.05779537063298502,0.008321270923672379,NA,parabothus coarctatus
climate,0.07863181171448119,0.05298947130512405,NA,parabothus kiensis
non-climate,0.06480050101750373,0.028364864259596573,NA,parabothus kiensis
climate,0.2293660491475531,0.26798654954930945,NA,parabrotula plagiophthalma
non-climate,0.027175996009093782,0.03569459337311546,NA,parabrotula plagiophthalma
climate,0.16066797181859868,0.0954567182574525,NA,paracaesio kusakarii
non-climate,0.05818071382185818,0.01686799487293914,NA,paracaesio kusakarii
climate,0.15785979599833028,0.16988079773973896,NA,paracaesio sordida
non-climate,0.08294623220462423,0.07901045125734195,NA,paracaesio sordida
climate,0.05997459444935285,0.023905552924245597,NA,paracaesio stonei
non-climate,0.03664564072903479,0.006597345817887038,NA,paracaesio stonei
climate,0.15665201883078508,0.17557213391283863,NA,paracaesio xanthura
non-climate,0.08789860398445598,0.09104756647894106,NA,paracaesio xanthura
climate,0.21831698443309014,0.31364454561720906,NA,paracallionymus costatus
non-climate,0.1943949780313724,0.2962642199646116,NA,paracallionymus costatus
climate,0.25010084532084875,0.2070868329277282,NA,paracaprella pusilla
non-climate,0.04460470889935384,0.04555656028358402,NA,paracaprella pusilla
climate,0.29101191023887096,0.2323423080530119,NA,paracaprella tenuis
non-climate,0.04655891871024114,0.04670950783914973,NA,paracaprella tenuis
climate,0.16303080299371556,0.09017121056628498,NA,paracaristius maderensis
non-climate,0.021593005117132313,0.01041374433168209,NA,paracaristius maderensis
climate,0.211768923145496,0.1768749010010995,NA,paracaristius nudarcus
non-climate,0.024704720909520042,0.0199003431268594,NA,paracaristius nudarcus
climate,0.3159913651100504,0.3377606806961972,NA,paracaudina chilensis
non-climate,0.13129006906994356,0.14822281965204304,NA,paracaudina chilensis
climate,0.21801862897967525,0.25768778917190716,NA,paracentropogon longispinis
non-climate,0.0944790159487396,0.1164965745842642,NA,paracentropogon longispinis
climate,0.30518382013416195,0.30200875519542114,NA,paracentropogon vespa
non-climate,0.09716089910622418,0.08420229940540916,NA,paracentropogon vespa
climate,0.3350068083671249,0.21253610226251737,NA,paracentrotus lividus
non-climate,0.13925759683611175,0.065665960535711,NA,paracentrotus lividus
climate,0.21809003056635323,0.16649351942563229,NA,paracerceis caudata
non-climate,0.0401668493386367,0.033671133517222424,NA,paracerceis caudata
climate,0.3430519438622586,0.36113128454942006,NA,paracerceis sculpta
non-climate,0.05222886492328698,0.06877309880993297,NA,paracerceis sculpta
climate,0.4181426424843149,0.18237958032372015,NA,parachaenichthys charcoti
non-climate,3.328939737438709e-4,1.3776559287183e-4,NA,parachaenichthys charcoti
climate,0.27203089471082553,0.09008683473389355,NA,parachaenichthys georgianus
non-climate,0.12109194265941671,0.023315208436315703,NA,parachaenichthys georgianus
climate,0.18057209472035707,0.20599634004274892,NA,parachaeturichthys polynema
non-climate,0.09132043350341931,0.10665176787948173,NA,parachaeturichthys polynema
climate,0.15426794972550306,0.31668240053372837,NA,parachelon grandisquamis
non-climate,0.15099815400098376,0.33052809706619024,NA,parachelon grandisquamis
climate,0.15482397896980277,0.16190855044950225,NA,paracirrhites arcatus
non-climate,0.0807469097231797,0.07631401901922395,NA,paracirrhites arcatus
climate,0.1567330665701959,0.15805031223089705,NA,paracirrhites forsteri
non-climate,0.08200567478408394,0.07215251788676015,NA,paracirrhites forsteri
climate,0.15837379290749334,0.09916799845327776,NA,paracirrhites hemistictus
non-climate,0.040754232467499214,0.006222776287996387,NA,paracirrhites hemistictus
climate,0.20194000835938386,0.1994316945328847,NA,paraclimenaeus spinicauda
non-climate,0.06689461126822419,0.049268834117493755,NA,paraclimenaeus spinicauda
climate,0.18192613010789896,0.2583630186542515,NA,paraconger californiensis
non-climate,0.11922561263330082,0.20123933593381357,NA,paraconger californiensis
climate,0.2527080310817478,0.183740059321144,NA,paraconger caudilimbatus
non-climate,0.059666979526725436,0.051776308654068834,NA,paraconger caudilimbatus
climate,0.22063591451568138,0.06552273105745213,NA,paraconger macrops
non-climate,0.18330779905634195,0.0865368304190952,NA,paraconger macrops
climate,0.16793734518592346,0.25660326556934937,NA,paraconger notialis
non-climate,0.08243116361557741,0.13700293871927538,NA,paraconger notialis
climate,0.2565179141347662,0.21043522241655999,NA,paraconger similis
non-climate,0.09735567716691611,0.11095657152130402,NA,paraconger similis
climate,0.3031115647979879,0.13468925260518508,NA,paraconotrochus antarcticus
non-climate,0.0012797957258862231,3.211988068674135e-4,NA,paraconotrochus antarcticus
climate,0.19510564721413412,0.18767316931757141,NA,paractaea rufopunctata
non-climate,0.08382152719470319,0.06441728729363445,NA,paractaea rufopunctata
climate,0.436464539852132,0.3290540659045623,NA,paracyathus pulchellus
non-climate,0.08756755349460793,0.0702943617602514,NA,paracyathus pulchellus
climate,0.5987392128220229,0.7780666722416656,NA,paracyathus stearnsii
non-climate,0.052582540526979735,0.0910705723685264,NA,paracyathus stearnsii
climate,0.2811777548218916,0.3364662363593505,NA,paradexamine pacifica
non-climate,0.04209335265325365,0.07230092624689749,NA,paradexamine pacifica
climate,0.28934087336481246,0.20296754243055726,NA,paradialychone americana
non-climate,0.02387433899877135,0.021478821610975935,NA,paradialychone americana
climate,0.27218894648797337,0.09431037064051134,NA,paradiopatra hartmanae
non-climate,0.018031075452503886,0.008443944738345782,NA,paradiopatra hartmanae
climate,0.19873675320911488,0.17503254307116778,NA,paradiplospinus antarcticus
non-climate,8.578369302824123e-4,9.16116587757298e-4,NA,paradiplospinus antarcticus
climate,0.22786397002811595,0.06920646528441435,NA,paradmete curta
non-climate,0.001459934765446462,1.7302391933629726e-4,NA,paradmete curta
climate,0.27802840095063125,0.12903824436616157,NA,paradmete fragillima
non-climate,1.875642603111463e-4,5.8099748858062665e-5,NA,paradmete fragillima
climate,0.30207689808526905,0.17070637645142508,NA,paradoneis lyra
non-climate,0.0193441215699753,0.017501823654726096,NA,paradoneis lyra
climate,0.2111185495080463,0.23207339026141952,NA,paradoris dubia
non-climate,0.13221236069504333,0.13541789985062522,NA,paradoris dubia
climate,0.246949705731915,0.06225413237855371,NA,paradynomene demon
non-climate,0.05832706813164046,0.005045111394552318,NA,paradynomene demon
climate,0.2209111811679873,0.2082193982111595,NA,paradynomene tuberculata
non-climate,0.07689078932698674,0.06341191230107238,NA,paradynomene tuberculata
climate,0.1624309025364365,0.16746231701644196,NA,paragobiodon echinocephalus
non-climate,0.07309869958086752,0.06745948507558022,NA,paragobiodon echinocephalus
climate,0.1620797399783317,0.14452879806497293,NA,paragobiodon lacunicolus
non-climate,0.06318467197649685,0.03936834366176504,NA,paragobiodon lacunicolus
climate,0.15961712516237203,0.159496735734908,NA,paragobiodon melanosoma
non-climate,0.07527937912620068,0.06528686588917186,NA,paragobiodon melanosoma
climate,0.18972421362800562,0.1745097591546246,NA,paragobiodon modestus
non-climate,0.07269701992843858,0.05305851746768058,NA,paragobiodon modestus
climate,0.15910552778837914,0.16828527048699574,NA,paragobiodon xanthosoma
non-climate,0.06667439222076266,0.05832333940221109,NA,paragobiodon xanthosoma
climate,0.07295537018961856,0.03168525925612169,NA,paraheminodus murrayi
non-climate,0.06077076401686074,0.012031312940401533,NA,paraheminodus murrayi
climate,0.08138125262932402,0.030566470601899046,NA,parahepomadus vaubani
non-climate,0.06446794870140428,0.008676751226587724,NA,parahepomadus vaubani
climate,0.28730092071556423,0.09647368439856945,NA,parahollardia lineata
non-climate,0.06081748609280041,0.015500955729194578,NA,parahollardia lineata
climate,0.1763142401508465,0.05592231404958678,NA,parahollardia schmidti
non-climate,0.08637403113215118,0.01818930032897376,NA,parahollardia schmidti
climate,0.1550408972427684,0.25504702865557455,NA,parakuhlia macrophthalmus
non-climate,0.13063526768335,0.221480230530966,NA,parakuhlia macrophthalmus
climate,0.13199907624529242,0.11297768777090883,NA,paralabrax albomaculatus
non-climate,0.01879890570596177,0.015586300007105806,NA,paralabrax albomaculatus
climate,0.2505100805025396,0.14323980984988893,NA,paralabrax auroguttatus
non-climate,0.061355767462260014,0.031591361186174505,NA,paralabrax auroguttatus
climate,0.252020735081017,0.5346327932200413,NA,paralabrax clathratus
non-climate,0.03946927501866245,0.10590465024370967,NA,paralabrax clathratus
climate,0.19116237037404135,0.2659596545785685,NA,paralabrax dewegeri
non-climate,0.06432713689244608,0.08650313580216322,NA,paralabrax dewegeri
climate,0.24102618872555595,0.6390495276225847,NA,paralabrax humeralis
non-climate,0.11553009494061516,0.3606321663884819,NA,paralabrax humeralis
climate,0.2211932214096073,0.345229937129265,NA,paralabrax loro
non-climate,0.09546545070519843,0.1650664929578855,NA,paralabrax loro
climate,0.2616526697238281,0.18229730739415903,NA,paralabrax maculatofasciatus
non-climate,0.06050841030717935,0.042851621821034636,NA,paralabrax maculatofasciatus
climate,0.291931349285205,0.24521075640860793,NA,paralabrax nebulifer
non-climate,0.07541932693544051,0.07642146606038644,NA,paralabrax nebulifer
