species,fe_code,n_spp,fe_id
synalpheus macromanus,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus maxillispinus,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus merospiniger,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus microneptunus,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus minus,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus modestus,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus mortenseni,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus mulegensis,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus mushaensis,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus neomeris,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus neptunus,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus nilandensis,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus nobilii,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus obtusifrons,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus occidentalis,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus odontophorus,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus orapilosus,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus otiosus,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus pachymeris,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus pandionis,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus paradoxus,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus paralaticeps,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus paraneptunus,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus parfaiti,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus paulsoni,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus paulsonoides,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus pectiniger,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus pentaspinosus,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus pescadorensis,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus pinkfloydi,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus plumosetosus,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus pococki,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus quadriarticulatus,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus quadrispinosus,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus rathbunae,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus readi,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus recessus,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus redactocarpus,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus regalis,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus riosi,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus ruetzleri,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus sanctithomae,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus sanjosei,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus sanlucasi,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus scaphoceris,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus sciro,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus senegambiensis,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus septemspinosus,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus sladeni,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus somalia,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus spinifrons,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus spiniger,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus spongicola,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus stylopleuron,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus superus,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus tenuispina,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus thai,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus theano,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus thele,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus tijou,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus tonkinensis,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus triacanthus,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus tricuspidatus,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus tridentulatus,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus trinitatis,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus trispinosus,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus triunguiculatus,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus tropidodactylus,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus tuthilli,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus ul,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus wickstenae,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus williamsi,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
synalpheus yano,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
tetralobistes weddellii,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
vexillipar repandum,MOBmig_FEChi_GENshort_TRPsec_LENvsm_WCOLben,664,14
acanthaxius formosa,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
acanthaxius garawa,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
acanthaxius gathaagudu,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
acanthaxius grandis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
acanthaxius kashimaensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
acanthaxius miyazakiensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
acanthaxius ningaloo,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
acanthaxius pilocheirus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
acanthaxius polyacanthus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
acanthaxius sapulo,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
acantholobulus bermudensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
acantholobulus caribbaeus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
acantholobulus mirafloresensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
acantholobulus pacificus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
acantholobulus schmitti,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus amirantensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus antelmei,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus arbutum,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus asper,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus calypso,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus davaoensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus digitalis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus dorsipes,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus elegans,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus fissifrons,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus forficigerus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus globulus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus granotuberosus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus griffini,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus intermedius,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus margarodes,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus marissinicus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus miliaris,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus obesus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus setifer,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus setosiareolatus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus similis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus simplex,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus squamosus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus taiwanensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus targionii,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus tesselatus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus tsurukaii,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
actumnus uformis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
alpheus estuariensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
ambiaxius alcocki,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
aniptumnus quadridentatus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
axiorygma nethertoni,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
bathypilumnus pugilator,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
benthopanope estuaria,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
bouvieraxius keiensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
bouvieraxius longipes,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
bouvieraxius rudis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
bouvieraxius springeri,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calastacus colpos,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calastacus crosnieri,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calastacus formosus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calastacus inflatus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calastacus karamapim,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calastacus laevis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calastacus laurentae,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calastacus mclaughlinae,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calastacus mexicanus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calastacus myalup,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calastacus stilirostris,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calaxius acutirostris,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calaxius manningi,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calaxius oxypleura,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calaxius pitatucensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calaxius sibogae,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calaxius spinosus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calocarides capensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calocarides chani,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calocarides coronatus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calocarides habereri,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calocarides lev,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calocarides longispinis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calocarides macphersoni,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calocarides okhotskensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calocarides quinqueseriatus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calocarides rostriserratus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calocarides rudolfi,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calocarides soyoi,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calocarides tenuicornis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calocarides vigila,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calocaris barnardi,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calocaris caribbaeus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calocaris granulosus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calocaris isochela,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calocaris macandreae,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
calocaris templemani,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
cataleptodius floridanus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
ceratocarcinus longimanus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
ceratoplax ciliata,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
coralaxius galapagensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
coralaxius indopacificus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
coralaxius nodulosus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
danielum ixbauchac,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
dorphinaxius kermadecensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
echinoecus nipponicus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
echinoecus sculptus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius acutifrons,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius agassizi,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius albatrossae,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius andamanensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius antillensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius asper,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius baja,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius borradailei,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius budibudi,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius caribbaeus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius consobrinus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius cristagalli,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius demani,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius dongshaensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius ebisco,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius farreae,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius gololobovi,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius hakuhou,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius heinrichi,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius indicus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius johannesi,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius kensleyi,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius kermadeci,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius kimbla,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius kumejimaensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius laccadivensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius malaku,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius mallacoota,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius mortenseni,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius parvus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius rubrirostris,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius serratus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius sibogae,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius singularis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius spiniger,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius vaubani,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eiconaxius weberi,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eurycarcinus bengalensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eurycarcinus integrifrons,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eurycarcinus natalensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eurycarcinus orientalis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eutrichocheles crosnieri,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
eutrichocheles modestus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
glabropilumnus dispar,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
glabropilumnus edamensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
glabropilumnus gordonae,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
glabropilumnus laevis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
glabropilumnus seminudus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
gonatonotus granulosus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
gonatonotus nasutus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
gonatonotus pentagonus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
guyanacaris caespitosa,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
guyanacaris hirsutimana,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
guyanacaris polychaetes,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
guyanacaris spinosissima,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
harrovia albolineata,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
harrovia cognata,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
harrovia elegans,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
harrovia japonica,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
harrovia longipes,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
harrovia ngi,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
harrovia tuberculata,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
heteropanope acanthocarpus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
heteropanope glabra,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
heteropanope longipedes,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
heteropanope tuberculidens,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
heteropilumnus amoyensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
heteropilumnus angustifrons,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
heteropilumnus ciliatus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
heteropilumnus cristatus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
heteropilumnus decharmoyi,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
heteropilumnus fimbriatus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
heteropilumnus granulimanus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
heteropilumnus hirsutior,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
heteropilumnus holthuisi,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
heteropilumnus longipes,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
heteropilumnus longisetum,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
heteropilumnus mikawaensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
heteropilumnus sasekumari,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
heteropilumnus satriai,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
heteropilumnus setosus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
heteropilumnus splendidus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
heteropilumnus stormi,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
heteropilumnus trichophoroides,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
heteropilumnus trichophorus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
hexapanopeus angustifrons,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
hexapanopeus beebei,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
hexapanopeus cartagoensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
hexapanopeus costaricensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
hexapanopeus nicaraguensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
hexapanopeus orcutti,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
hexapanopeus paulensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
hexapanopeus quinquedentatus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
hexapanopeus rubicundus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
hexapanopeus sinaloensis,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
lentilumnus latimanus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
leonardsaxius spinulicauda,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
levantocaris hornungae,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
lobopilumnus agassizii,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
lophopilumnus cristipes,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
lophopilumnus dilatipes,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
lophopilumnus globosus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
luteocarcinus sordidus,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
mertonia lanka,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
munida magniantennulata,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
nanopilumnus heterodon,MOBmig_FECvhi_GENshort_TRPsec_LENvsm_WCOLben,602,15
