db,spec_code,species,tm,age_mat_min,age_mat_min2
fb,1191,sciaenops ocellatus,NA,NA,3
fb,1191,sciaenops ocellatus,NA,3,6
fb,1191,sciaenops ocellatus,NA,4,5
fb,1191,sciaenops ocellatus,NA,4,NA
fb,6357,scleropages formosus,NA,3,4
fb,6357,scleropages formosus,NA,4,NA
fb,6357,scleropages formosus,NA,2,3
fb,6357,scleropages formosus,NA,2,3
fb,7536,scleropages jardinii,NA,4,5
fb,906,scoliodon laticaudus,NA,2,NA
fb,5889,scolopsis taeniata,1.100000023841858,NA,NA
fb,54736,scomber colias,1.0499999523162842,NA,NA
fb,54736,scomber colias,0.8199999928474426,NA,NA
fb,54736,scomber colias,1.0800000429153442,NA,NA
fb,117,scomber japonicus,2,NA,NA
fb,117,scomber japonicus,NA,2,3
fb,118,scomber scombrus,NA,2,3
fb,118,scomber scombrus,NA,2,3
fb,118,scomber scombrus,3.5,NA,NA
fb,118,scomber scombrus,1.7999999523162842,NA,NA
fb,118,scomber scombrus,1.7999999523162842,NA,NA
fb,118,scomber scombrus,NA,NA,3
fb,118,scomber scombrus,NA,1,NA
fb,118,scomber scombrus,NA,2,NA
fb,118,scomber scombrus,1.7999999523162842,NA,NA
fb,118,scomber scombrus,2,NA,NA
fb,118,scomber scombrus,1.5,NA,NA
fb,1084,scomberesox saurus,0.5,NA,NA
fb,9027,scomberesox scombroides,NA,3,NA
fb,1950,scomberoides commersonnianus,NA,4,5
fb,1950,scomberoides commersonnianus,NA,2,3
fb,119,scomberomorus brasiliensis,NA,3,4
fb,120,scomberomorus cavalla,NA,2,NA
fb,120,scomberomorus cavalla,NA,2,NA
fb,121,scomberomorus commerson,NA,2,NA
fb,121,scomberomorus commerson,NA,2,NA
fb,121,scomberomorus commerson,NA,2,3
fb,121,scomberomorus commerson,NA,2,NA
fb,121,scomberomorus commerson,NA,1,NA
fb,121,scomberomorus commerson,2.4000000953674316,NA,NA
fb,125,scomberomorus lineolatus,NA,2,NA
fb,126,scomberomorus maculatus,3,NA,NA
fb,126,scomberomorus maculatus,2,NA,NA
fb,129,scomberomorus munroi,NA,1,2
fb,129,scomberomorus munroi,NA,1,2
fb,132,scomberomorus plurilineatus,2,NA,NA
fb,133,scomberomorus queenslandicus,NA,1,2
fb,133,scomberomorus queenslandicus,NA,1,2
fb,135,scomberomorus semifasciatus,NA,1,2
fb,135,scomberomorus semifasciatus,NA,1,2
fb,1348,scophthalmus maximus,NA,3,5
fb,1348,scophthalmus maximus,4,NA,NA
fb,529,scophthalmus rhombus,NA,5,NA
fb,529,scophthalmus rhombus,3,NA,NA
fb,3943,scorpaena guttata,2,NA,NA
fb,17259,scorpaena loppei,1,NA,NA
fb,1758,scorpaena porcus,NA,3,NA
fb,1758,scorpaena porcus,NA,2,NA
fb,1758,scorpaena porcus,NA,1,11
fb,1758,scorpaena porcus,NA,1,6
fb,1758,scorpaena porcus,NA,1,7
fb,1758,scorpaena porcus,NA,1,7
fb,1758,scorpaena porcus,NA,1,6
fb,1758,scorpaena porcus,NA,0,8
fb,1758,scorpaena porcus,3,NA,NA
fb,4140,scorpaenichthys marmoratus,3,NA,NA
fb,14390,scorpis aequipinnis,14.100000381469728,7,NA
fb,14390,scorpis aequipinnis,16.100000381469727,7,NA
fb,845,scyliorhinus canicula,5,NA,NA
fb,845,scyliorhinus canicula,NA,3,5
fb,854,scyliorhinus stellaris,4,NA,NA
fb,504,sebastes alutus,NA,11.399999618530273,NA
fb,504,sebastes alutus,NA,9.300000190734863,NA
fb,504,sebastes alutus,NA,8,10
fb,504,sebastes alutus,5,NA,7
fb,504,sebastes alutus,7,7,7
fb,504,sebastes alutus,8.5,NA,NA
fb,504,sebastes alutus,8.600000381469727,NA,NA
fb,504,sebastes alutus,8.800000190734863,NA,NA
fb,504,sebastes alutus,11.5,NA,NA
fb,504,sebastes alutus,7.699999809265137,NA,NA
fb,504,sebastes alutus,7,NA,NA
fb,504,sebastes alutus,NA,5,23
fb,504,sebastes alutus,9.06999969482422,NA,NA
fb,3950,sebastes atrovirens,4,NA,NA
fb,3951,sebastes auriculatus,5,NA,NA
fb,3951,sebastes auriculatus,5,3,10
fb,3951,sebastes auriculatus,5,3,10
fb,3952,sebastes aurora,5,NA,NA
fb,3952,sebastes aurora,NA,5,NA
fb,3952,sebastes aurora,NA,5,NA
fb,3953,sebastes babcocki,4,3,NA
fb,3953,sebastes babcocki,4,3,NA
fb,3956,sebastes carnatus,5,NA,NA
fb,3956,sebastes carnatus,4,NA,NA
fb,3957,sebastes caurinus,4,NA,NA
fb,3957,sebastes caurinus,4,3,5
fb,3957,sebastes caurinus,6,5,8
fb,3958,sebastes chlorostictus,6,NA,NA
fb,3958,sebastes chlorostictus,6,4,NA
fb,3958,sebastes chlorostictus,6,5,NA
fb,3959,sebastes chrysomelas,4,NA,NA
fb,3959,sebastes chrysomelas,3,3,NA
fb,3959,sebastes chrysomelas,3,3,NA
fb,3961,sebastes constellatus,7,NA,NA
fb,3961,sebastes constellatus,7,6,12
fb,3961,sebastes constellatus,6,5,9
fb,3962,sebastes crameri,5.099999904632568,NA,NA
fb,3962,sebastes crameri,8.399999618530273,NA,NA
fb,3962,sebastes crameri,7,NA,NA
fb,3962,sebastes crameri,4,3,NA
fb,3962,sebastes crameri,4,3,NA
fb,3963,sebastes dallii,3,NA,NA
fb,3964,sebastes diploproa,5,NA,NA
fb,3964,sebastes diploproa,9,NA,NA
fb,3964,sebastes diploproa,9,7,NA
fb,3964,sebastes diploproa,7,6,NA
fb,3965,sebastes elongatus,9,NA,NA
fb,3965,sebastes elongatus,7,NA,NA
fb,3965,sebastes elongatus,7,5,NA
fb,3966,sebastes emphaeus,1.8700000047683716,NA,NA
fb,502,sebastes entomelas,6,NA,NA
fb,502,sebastes entomelas,5,3,NA
fb,502,sebastes entomelas,5,3,NA
fb,502,sebastes entomelas,NA,4,NA
fb,3969,sebastes fasciatus,5.5,NA,NA
fb,3969,sebastes fasciatus,5.5,NA,NA
fb,503,sebastes flavidus,6,4,11
fb,503,sebastes flavidus,7,4,11
fb,503,sebastes flavidus,NA,11,15
fb,503,sebastes flavidus,7,NA,NA
fb,503,sebastes flavidus,6,NA,NA
fb,23844,sebastes glaucus,NA,7,8
fb,3971,sebastes goodei,NA,4,NA
fb,3971,sebastes goodei,NA,2,7
fb,3971,sebastes goodei,3,2,7
fb,3971,sebastes goodei,3,2,6
fb,3972,sebastes helvomaculatus,10,NA,NA
fb,3972,sebastes helvomaculatus,7,7,10
fb,3972,sebastes helvomaculatus,8,5,NA
fb,3973,sebastes hopkinsi,5,NA,NA
fb,3973,sebastes hopkinsi,5,4,5
fb,3973,sebastes hopkinsi,5,5,7
fb,3974,sebastes jordani,2.5,NA,NA
fb,3974,sebastes jordani,2,1,NA
fb,3974,sebastes jordani,3,2,NA
fb,3976,sebastes levis,12,8,14
fb,3976,sebastes levis,11,11,16
fb,3976,sebastes levis,4,NA,NA
fb,3976,sebastes levis,4,NA,NA
fb,3978,sebastes maliger,7,NA,NA
fb,3978,sebastes maliger,4,NA,NA
fb,3978,sebastes maliger,6,NA,NA
fb,3979,sebastes melanops,7,NA,NA
fb,3979,sebastes melanops,6,3,NA
fb,3979,sebastes melanops,7,5,NA
fb,3979,sebastes melanops,NA,10,13
fb,3979,sebastes melanops,NA,9,12
fb,3979,sebastes melanops,7.5,NA,NA
fb,3981,sebastes melanostomus,20,NA,NA
fb,3981,sebastes melanostomus,7,6,10
fb,3981,sebastes melanostomus,8,7,9
fb,505,sebastes mentella,10,NA,NA
fb,505,sebastes mentella,13,NA,NA
fb,505,sebastes mentella,NA,11,NA
fb,3982,sebastes miniatus,6,NA,NA
fb,3982,sebastes miniatus,5,5,NA
fb,3982,sebastes miniatus,5,4,NA
fb,23852,sebastes minor,4,3,5
fb,3983,sebastes mystinus,NA,4,5
fb,3983,sebastes mystinus,NA,3,4
fb,3984,sebastes nebulosus,6,NA,NA
fb,3984,sebastes nebulosus,4,3,NA
fb,3984,sebastes nebulosus,4,3,NA
fb,501,sebastes norvegicus,NA,10,12
fb,501,sebastes norvegicus,NA,10,12
fb,501,sebastes norvegicus,NA,10,12
fb,3986,sebastes ovalis,7,NA,NA
fb,3986,sebastes ovalis,4,NA,NA
fb,3986,sebastes ovalis,4,NA,NA
fb,3987,sebastes paucispinis,4,3,NA
fb,3987,sebastes paucispinis,3,3,NA
fb,3987,sebastes paucispinis,4,3,NA
fb,3989,sebastes pinniger,NA,5,6
fb,3989,sebastes pinniger,11,NA,NA
fb,3989,sebastes pinniger,7,4,9
fb,3989,sebastes pinniger,9,4,13
fb,3990,sebastes polyspinis,7.559999942779541,NA,NA
fb,3992,sebastes rastrelliger,3.5,NA,NA
fb,3994,sebastes rosaceus,6,NA,NA
fb,3994,sebastes rosaceus,6,4,NA
fb,3994,sebastes rosaceus,6,4,NA
fb,3995,sebastes rosenblatti,12,NA,NA
fb,3996,sebastes ruberrimus,NA,12,15
fb,3996,sebastes ruberrimus,7,6,NA
fb,3996,sebastes ruberrimus,7,6,NA
fb,3997,sebastes rubrivinctus,5,5,NA
fb,3997,sebastes rubrivinctus,8,5,NA
fb,3999,sebastes rufus,15,NA,NA
fb,3999,sebastes rufus,3,NA,NA
fb,3999,sebastes rufus,3,2,NA
fb,4000,sebastes saxicola,NA,4,NA
fb,4000,sebastes saxicola,NA,4,NA
fb,4000,sebastes saxicola,6,NA,NA
fb,4000,sebastes saxicola,3,3,NA
fb,4000,sebastes saxicola,2,NA,NA
fb,4001,sebastes semicinctus,5,NA,NA
fb,4002,sebastes serranoides,5,NA,NA
fb,4002,sebastes serranoides,4,NA,NA
fb,4002,sebastes serranoides,5,4,8
fb,4002,sebastes serranoides,5,4,8
fb,23854,sebastes taczanowskii,NA,3,4
fb,23861,sebastes trivittatus,NA,4,5
fb,63583,sebastes variabilis,9.199999809265137,NA,NA
fb,1352,sebastes viviparus,NA,20,NA
fb,4009,sebastolobus alascanus,13,NA,NA
fb,4010,sebastolobus altivelis,6,NA,NA
fb,11704,sebastolobus macrochir,NA,10,14
fb,11704,sebastolobus macrochir,NA,10,14
fb,3671,semicossyphus pulcher,4.25,NA,5
fb,2952,semotilus atromaculatus,2.5,NA,NA
fb,2952,semotilus atromaculatus,3.5,NA,NA
fb,2952,semotilus atromaculatus,3.5,NA,NA
fb,1005,seriola dumerili,4,3,5
fb,1005,seriola dumerili,3.5,2,5
fb,1005,seriola dumerili,NA,3,5
fb,1005,seriola dumerili,4,NA,NA
fb,382,seriola lalandi,NA,2,NA
fb,12918,seriolella brama,NA,3,4
fb,12922,seriolella punctata,NA,3,4
fb,3589,seriphus politus,2,NA,NA
fb,3589,seriphus politus,NA,1,2
fb,5358,serranochromis angusticeps,NA,3,NA
fb,5358,serranochromis angusticeps,NA,3,NA
fb,5359,serranochromis macrocephalus,NA,2,NA
fb,2383,serranochromis robustus,NA,3,NA
fb,2383,serranochromis robustus,NA,3,NA
fb,14419,serranus hepatus,3,NA,NA
fb,4614,siganus argenteus,NA,1,NA
fb,4456,siganus canaliculatus,1,NA,NA
fb,4456,siganus canaliculatus,2,NA,NA
fb,4456,siganus canaliculatus,2,NA,NA
fb,4456,siganus canaliculatus,1,NA,NA
fb,4625,siganus lineatus,2,NA,NA
fb,4545,siganus rivulatus,1,NA,NA
fb,4545,siganus rivulatus,2,NA,NA
fb,8489,sillaginodes punctatus,NA,3,4
fb,8489,sillaginodes punctatus,NA,3,4
fb,8491,sillago aeolus,1,1,2
fb,8491,sillago aeolus,0.800000011920929,0,1
fb,4709,sillago ciliata,NA,3,NA
fb,4709,sillago ciliata,NA,2,NA
fb,8512,sillago flindersi,NA,2,NA
fb,8512,sillago flindersi,NA,2,NA
fb,8517,sillago indica,NA,3,NA
fb,7972,sillago schomburgkii,NA,2,NA
fb,4544,sillago sihama,NA,1,NA
fb,25303,silurus aristotelis,NA,2,3
fb,6566,silurus asotus,NA,4,5
fb,289,silurus glanis,NA,2,3
fb,289,silurus glanis,NA,3,4
fb,289,silurus glanis,NA,3,4
fb,289,silurus glanis,NA,2,3
fb,289,silurus glanis,NA,3,NA
fb,289,silurus glanis,NA,4,NA
fb,28053,silurus soldatovi,NA,3,NA
fb,28053,silurus soldatovi,NA,4,6
fb,25310,silurus triostegus,4,NA,NA
fb,25310,silurus triostegus,3,NA,NA
fb,28054,siniperca chuatsi,NA,2,NA
fb,28054,siniperca chuatsi,NA,1,NA
fb,28054,siniperca chuatsi,NA,2,3
fb,525,solea solea,NA,3,5
fb,525,solea solea,4.5,NA,NA
fb,525,solea solea,NA,3,NA
fb,525,solea solea,NA,3,NA
fb,525,solea solea,2.5,NA,NA
fb,525,solea solea,3,NA,NA
fb,525,solea solea,3,2,4
fb,525,solea solea,3.049999952316284,NA,NA
fb,525,solea solea,2.450000047683716,NA,NA
fb,525,solea solea,2.5,NA,NA
fb,525,solea solea,2.5,NA,NA
fb,525,solea solea,2.5,NA,NA
fb,525,solea solea,2.380000114440918,NA,NA
fb,525,solea solea,4,NA,NA
fb,525,solea solea,1.2000000476837158,NA,NA
fb,525,solea solea,1.2000000476837158,NA,NA
fb,4499,sparidentex hasta,NA,1,2
fb,5383,sparodon durbanensis,5.400000095367432,NA,NA
fb,1164,sparus aurata,NA,2,3
fb,1164,sparus aurata,NA,1,2
fb,3678,sphyraena argentea,NA,NA,3
fb,3678,sphyraena argentea,NA,NA,2
fb,1235,sphyraena barracuda,NA,4,NA
fb,1235,sphyraena barracuda,NA,2,NA
fb,912,sphyrna lewini,NA,8,NA
fb,912,sphyrna lewini,NA,11,NA
fb,912,sphyrna lewini,NA,15,NA
fb,912,sphyrna lewini,NA,10,NA
fb,912,sphyrna lewini,4,NA,NA
fb,912,sphyrna lewini,3.799999952316284,NA,NA
fb,912,sphyrna lewini,15,NA,NA
fb,912,sphyrna lewini,13.199999809265137,NA,NA
fb,912,sphyrna lewini,8.899999618530273,NA,NA
fb,912,sphyrna lewini,NA,3,4
fb,914,sphyrna mokarran,NA,8,8.199999809265137
fb,915,sphyrna tiburo,2.299999952316284,NA,NA
fb,915,sphyrna tiburo,2.200000047683716,2,2.4000000953674316
fb,915,sphyrna tiburo,2.700000047683716,2.4000000953674316,3
fb,915,sphyrna tiburo,2,NA,NA
fb,915,sphyrna tiburo,3,2,3
fb,915,sphyrna tiburo,NA,1.899999976158142,3
fb,915,sphyrna tiburo,NA,NA,3
fb,917,sphyrna zygaena,NA,6,8.800000190734863
fb,4887,spicara maena,2,NA,NA
fb,4887,spicara maena,2,NA,NA
fb,1355,spinachia spinachia,1,NA,NA
fb,2698,spirinchus thaleichthys,NA,2,NA
fb,2698,spirinchus thaleichthys,2,NA,NA
fb,1356,spondyliosoma cantharus,4,NA,NA
fb,1356,spondyliosoma cantharus,2,NA,NA
fb,1356,spondyliosoma cantharus,3,NA,NA
fb,1356,spondyliosoma cantharus,2,NA,NA
fb,1356,spondyliosoma cantharus,3,NA,NA
fb,1356,spondyliosoma cantharus,NA,2,3
fb,1356,spondyliosoma cantharus,NA,2,3
fb,1457,spratelloides delicatulus,NA,0.14000000059604645,NA
fb,1457,spratelloides delicatulus,NA,0.18000000715255737,NA
fb,1457,spratelloides delicatulus,NA,0.17000000178813934,NA
fb,1457,spratelloides delicatulus,NA,0.20999999344348907,NA
fb,1457,spratelloides delicatulus,NA,0.20000000298023224,NA
fb,1457,spratelloides delicatulus,NA,0.1899999976158142,NA
fb,1457,spratelloides delicatulus,NA,0.20000000298023224,NA
fb,1457,spratelloides delicatulus,NA,0.25,NA
fb,1458,spratelloides gracilis,NA,0.19699999690055847,NA
fb,1357,sprattus sprattus,1,NA,NA
fb,1357,sprattus sprattus,NA,2,4
fb,1357,sprattus sprattus,2,NA,NA
fb,1357,sprattus sprattus,2,NA,NA
fb,1357,sprattus sprattus,2,NA,NA
fb,1357,sprattus sprattus,NA,1,4
fb,1357,sprattus sprattus,3,NA,NA
fb,1357,sprattus sprattus,1.2000000476837158,NA,NA
fb,1357,sprattus sprattus,1.2000000476837158,NA,NA
fb,47354,squalidus chankaensis,2,NA,NA
fb,10387,squaliobarbus curriculus,2,NA,NA
fb,47815,squalius aphipsi,NA,2,NA
fb,4482,squalius cephalus,6,4,7
fb,4482,squalius cephalus,4,3,5
fb,4482,squalius cephalus,3,3,3
fb,4482,squalius cephalus,4,4,4
fb,4482,squalius cephalus,NA,2,4
fb,4482,squalius cephalus,NA,4,6
fb,4482,squalius cephalus,NA,2,NA
fb,4482,squalius cephalus,NA,1,4
fb,4482,squalius cephalus,NA,2,5
fb,4482,squalius cephalus,NA,3,4
fb,4482,squalius cephalus,NA,1,2
fb,9808,squalius ghigii,NA,1,NA
fb,65132,squalius moreoticus,NA,1,NA
fb,63605,squalius peloponensis,NA,NA,2
fb,23607,squalius pyrenaicus,3,2,NA
fb,23607,squalius pyrenaicus,3,NA,NA
fb,65134,squalius squalus,NA,1,3
fb,65134,squalius squalus,NA,3,5
fb,139,squalus acanthias,NA,10,20
fb,139,squalus acanthias,NA,11,NA
fb,139,squalus acanthias,10,7,15
fb,139,squalus acanthias,12.100000381469728,NA,NA
fb,139,squalus acanthias,NA,7,8
fb,139,squalus acanthias,10,NA,NA
fb,139,squalus acanthias,6,NA,NA
fb,139,squalus acanthias,6,NA,NA
fb,139,squalus acanthias,NA,NA,12
fb,139,squalus acanthias,29,NA,NA
fb,708,squalus blainville,17,NA,NA
fb,708,squalus blainville,11.300000190734863,NA,NA
fb,65869,squalus suckleyi,25,23,35
fb,65869,squalus suckleyi,NA,14,NA
fb,65869,squalus suckleyi,23,NA,NA
fb,65869,squalus suckleyi,14,NA,NA
fb,65869,squalus suckleyi,34,NA,NA
fb,65869,squalus suckleyi,NA,19,NA
fb,65869,squalus suckleyi,31,NA,NA
fb,65869,squalus suckleyi,29,NA,NA
fb,65869,squalus suckleyi,35.5,24,62
fb,65869,squalus suckleyi,20,NA,NA
fb,65869,squalus suckleyi,21,NA,NA
fb,65869,squalus suckleyi,36,NA,NA
fb,729,squatina californica,10,8,13
fb,729,squatina californica,10,8,13
fb,1193,stellifer lanceolatus,1,NA,NA
fb,2737,stenobrachius leucopsarus,NA,4,NA
fb,2692,stenodus leucichthys,NA,9,11
fb,2692,stenodus leucichthys,NA,10,12
fb,2692,stenodus leucichthys,NA,6.5,11.5
fb,2692,stenodus leucichthys,NA,5,8
fb,2692,stenodus leucichthys,NA,8,16
fb,66490,stenodus nelma,NA,8,16
fb,66490,stenodus nelma,NA,5,NA
fb,66490,stenodus nelma,NA,4,NA
fb,1234,stenotomus caprinus,1,NA,NA
fb,452,stenotomus chrysops,NA,2,NA
fb,3310,stereolepis gigas,NA,11,13
fb,51781,stiphodon percnopterygionus,NA,0.5,0.6700000166893005
fb,51781,stiphodon percnopterygionus,NA,0.5,0.6700000166893005
fb,1549,stolothrissa tanganicae,NA,0.4000000059604645,0.5
fb,1549,stolothrissa tanganicae,NA,0.4000000059604645,0.5
fb,10195,sufflogobius bibarbatus,NA,4,NA
fb,1791,symphodus cinereus,1,NA,NA
fb,1791,symphodus cinereus,NA,1,2
fb,4578,symphodus mediterraneus,2,NA,NA
fb,4578,symphodus mediterraneus,NA,2,3
fb,59,symphodus melops,NA,2,3
fb,59,symphodus melops,NA,2,3
fb,59,symphodus melops,3,NA,NA
fb,1792,symphodus ocellatus,1,NA,NA
fb,1792,symphodus ocellatus,NA,1,2
fb,1709,symphodus roissali,1,NA,NA
fb,1708,symphodus tinca,2,NA,NA
fb,1708,symphodus tinca,NA,2,3
fb,1769,syngnathus abaster,NA,1,NA
fb,1360,syngnathus typhle,NA,1,NA
fb,2458,synodontis schall,NA,3,NA
fb,2458,synodontis schall,NA,4,NA
fb,28052,tachysurus fulvidraco,NA,3,4
fb,12101,tandanus tandanus,5,NA,NA
fb,458,tautoga onitis,NA,2,NA
fb,458,tautoga onitis,NA,3,NA
fb,458,tautoga onitis,NA,3,NA
fb,3672,tautogolabrus adspersus,1,NA,NA
fb,60240,telestes muticellus,NA,2,3
fb,26030,telestes pleurobipunctatus,NA,2,NA
fb,6462,telestes souffia,NA,3,NA
fb,1597,tenualosa macrura,0.6499999761581421,NA,NA
fb,1598,tenualosa reevesii,NA,3,NA
fb,1598,tenualosa reevesii,NA,3,NA
fb,1600,tenualosa toli,0.6299999952316284,NA,NA
fb,2552,tetronarce californica,NA,7,NA
fb,2552,tetronarce californica,NA,9,NA
fb,7770,thalassoma duperrey,1,NA,NA
fb,256,thaleichthys pacificus,NA,4,5
fb,256,thaleichthys pacificus,NA,3,NA
fb,256,thaleichthys pacificus,NA,2,3
fb,256,thaleichthys pacificus,NA,2,NA
fb,256,thaleichthys pacificus,NA,3,NA
fb,256,thaleichthys pacificus,NA,4,NA
fb,7689,thorogobius ephippiatus,NA,3,4
fb,142,thunnus alalunga,NA,4,5
fb,142,thunnus alalunga,NA,5,NA
fb,142,thunnus alalunga,5.5,5,NA
fb,142,thunnus alalunga,5,NA,NA
fb,143,thunnus albacares,NA,1,NA
fb,143,thunnus albacares,NA,2,NA
fb,143,thunnus albacares,NA,3.5,NA
fb,143,thunnus albacares,NA,5,NA
fb,144,thunnus atlanticus,3,NA,NA
fb,145,thunnus maccoyii,NA,8,9
fb,145,thunnus maccoyii,12,NA,NA
fb,146,thunnus obesus,NA,3,NA
fb,146,thunnus obesus,NA,3,NA
fb,14290,thunnus orientalis,4,3,5
fb,147,thunnus thynnus,NA,4,5
fb,147,thunnus thynnus,NA,4,5
fb,147,thunnus thynnus,3,NA,NA
fb,147,thunnus thynnus,NA,8,NA
fb,147,thunnus thynnus,3,NA,NA
fb,2693,thymallus arcticus,NA,2,6
fb,2693,thymallus arcticus,NA,4,6
fb,2693,thymallus arcticus,NA,3,4
fb,4643,thymallus brevirostris,NA,5,6
fb,46544,thymallus grubii,NA,4,NA
fb,4605,thymallus thymallus,NA,2,3
fb,4605,thymallus thymallus,NA,5,6
fb,4605,thymallus thymallus,NA,3,NA
fb,4605,thymallus thymallus,NA,2,3
fb,4605,thymallus thymallus,NA,3,4
fb,4605,thymallus thymallus,NA,2,3
fb,489,thyrsites atun,NA,2,4
fb,489,thyrsites atun,NA,2,3
fb,269,tinca tinca,2,2,2
fb,269,tinca tinca,NA,2,6
fb,269,tinca tinca,NA,3,NA
fb,269,tinca tinca,NA,4,NA
fb,9194,tor putitora,NA,2.5,3
fb,9194,tor putitora,NA,1.5,2
fb,6317,totoaba macdonaldi,7,NA,NA
fb,6317,totoaba macdonaldi,6,NA,NA
fb,8079,toxotes chatareus,NA,1,2
fb,48979,trachidermus fasciatus,1,NA,NA
fb,2724,trachinocephalus myops,2,NA,NA
fb,2724,trachinocephalus myops,NA,2,NA
fb,2724,trachinocephalus myops,NA,3,NA
fb,1010,trachinotus falcatus,NA,3,NA
fb,1010,trachinotus falcatus,3.0999999046325684,3,NA
fb,5037,trachinus radiatus,3.5,NA,NA
fb,3265,trachipterus arcticus,NA,14,NA
fb,5382,trachurus capensis,2,NA,NA
fb,5382,trachurus capensis,NA,3,NA
fb,372,trachurus declivis,NA,3,4
fb,372,trachurus declivis,NA,2,4
fb,1982,trachurus indicus,1.7799999713897705,NA,NA
fb,1982,trachurus indicus,2.2300000190734863,NA,NA
fb,366,trachurus japonicus,3,NA,NA
fb,369,trachurus lathami,2,NA,NA
fb,1278,trachurus mediterraneus,1.399999976158142,NA,NA
fb,1979,trachurus novaezelandiae,NA,3,4
fb,1279,trachurus picturatus,2.2799999713897705,NA,NA
fb,1279,trachurus picturatus,2.109999895095825,NA,NA
fb,1279,trachurus picturatus,4.400000095367432,NA,NA
fb,1279,trachurus picturatus,5.099999904632568,NA,NA
fb,368,trachurus symmetricus,NA,NA,3
fb,1365,trachurus trachurus,2,NA,NA
fb,1365,trachurus trachurus,NA,2.5,NA
fb,1365,trachurus trachurus,NA,3,4
fb,1365,trachurus trachurus,NA,3.5,NA
fb,1365,trachurus trachurus,NA,4,NA
fb,1365,trachurus trachurus,2.5,NA,NA
fb,1365,trachurus trachurus,NA,3,4
fb,1365,trachurus trachurus,NA,4,NA
fb,1365,trachurus trachurus,3.4000000953674316,NA,NA
fb,1365,trachurus trachurus,2.200000047683716,NA,NA
fb,1365,trachurus trachurus,4.099999904632568,NA,NA
fb,1365,trachurus trachurus,2.5999999046325684,NA,NA
fb,1365,trachurus trachurus,2,NA,NA
fb,1365,trachurus trachurus,1.5,NA,NA
fb,1365,trachurus trachurus,3.549999952316284,NA,NA
fb,47141,trachystoma petardi,NA,4,NA
fb,47141,trachystoma petardi,NA,4,NA
fb,7053,trematomus bernacchii,NA,5,6
fb,7053,trematomus bernacchii,NA,3,4
fb,907,triaenodon obesus,NA,5,NA
fb,907,triaenodon obesus,8,8,9
fb,2543,triakis semifasciata,10,NA,NA
fb,2543,triakis semifasciata,7,NA,NA
fb,2543,triakis semifasciata,NA,11,21
fb,47843,tribolodon brandtii,3,NA,NA
fb,23619,tribolodon sachalinensis,2.5,NA,NA
fb,1288,trichiurus lepturus,NA,2,NA
fb,1288,trichiurus lepturus,NA,2,NA
fb,1288,trichiurus lepturus,NA,1,NA
fb,1288,trichiurus lepturus,NA,2,NA
fb,1288,trichiurus lepturus,3.700000047683716,NA,NA
fb,4260,trinectes maculatus,1,NA,NA
fb,4260,trinectes maculatus,2,NA,NA
fb,4260,trinectes maculatus,2,NA,NA
fb,1023,trisopterus esmarkii,2,1,2
fb,1023,trisopterus esmarkii,2.299999952316284,NA,NA
fb,1023,trisopterus esmarkii,1.0800000429153442,NA,NA
fb,1023,trisopterus esmarkii,1.2000000476837158,NA,NA
fb,1023,trisopterus esmarkii,1.5,NA,NA
fb,1367,trisopterus luscus,NA,1,NA
fb,1367,trisopterus luscus,1,NA,NA
fb,1367,trisopterus luscus,2,NA,NA
fb,1367,trisopterus luscus,NA,1,2
fb,481,trisopterus minutus,NA,1,NA
fb,481,trisopterus minutus,2,NA,NA
fb,481,trisopterus minutus,2,NA,NA
fb,481,trisopterus minutus,2,NA,NA
fb,481,trisopterus minutus,1,NA,NA
fb,481,trisopterus minutus,1,NA,NA
fb,6911,tristramella simonis,2,NA,NA
fb,6911,tristramella simonis,2,NA,NA
fb,26119,tropidophoxinellus hellenicus,NA,1,2
fb,8707,tylochromis bangwelensis,NA,2,NA
fb,8707,tylochromis bangwelensis,NA,3,NA
fb,3063,typhlichthys subterraneus,NA,2,NA
fb,4670,umbra krameri,NA,1,NA
fb,4670,umbra krameri,NA,1,2
fb,4670,umbra krameri,NA,1,NA
fb,2708,umbra pygmaea,2,NA,NA
fb,2708,umbra pygmaea,1.5,NA,NA
fb,2708,umbra pygmaea,2,2,2
fb,2708,umbra pygmaea,NA,0,1
fb,4444,upeneus moluccensis,NA,NA,1
fb,1779,uranoscopus scaber,1,NA,NA
fb,1779,uranoscopus scaber,2,NA,NA
fb,312,urophycis chuss,NA,3,NA
fb,312,urophycis chuss,1.7999999523162842,NA,NA
fb,312,urophycis chuss,1.7000000476837158,NA,NA
fb,312,urophycis chuss,1.399999976158142,NA,NA
fb,312,urophycis chuss,1.7999999523162842,NA,NA
fb,313,urophycis tenuis,1.399999976158142,NA,NA
fb,313,urophycis tenuis,1.399999976158142,NA,NA
fb,7226,valenciennea muralis,0.38999998569488525,NA,NA
fb,7226,valenciennea muralis,0.3199999928474426,NA,NA
fb,6375,vimba vimba,NA,3,NA
fb,6375,vimba vimba,NA,3,5
fb,7385,vinciguerria nimbaria,0.25999999046325684,NA,NA
fb,11099,xenocypris macrolepis,4,NA,NA
fb,11099,xenocypris macrolepis,3,NA,NA
fb,11952,xenotaenia resolanae,0.30000001192092896,NA,NA
fb,226,xiphias gladius,NA,5,6
fb,3797,xiphister atropurpureus,2.5,NA,NA
