spec_code,species,db,length,length_female,common_length,common_length_f
24148,sahyadria denisonii,fb,15,NA,NA,NA
12238,salangichthys microdon,fb,10,NA,NA,NA
22672,salanx ariakensis,fb,14.699999809265137,NA,11.300000190734863,NA
12239,salanx chinensis,fb,16.100000381469727,NA,13.300000190734863,NA
12240,salanx cuvieri,fb,15.300000190734863,NA,NA,NA
47139,salanx prognathus,fb,13.869999885559082,NA,NA,NA
66697,salaria atlantica,fb,5.010000228881836,NA,NA,NA
46339,salaria basilisca,fb,18,NA,NA,NA
62596,salaria economidisi,fb,6.5,NA,NA,NA
4877,salaria fluviatilis,fb,15.399999618530272,NA,8,NA
1701,salaria pavo,fb,13,NA,NA,NA
25795,salarias alboguttatus,fb,9,NA,NA,NA
7749,salarias ceramensis,fb,15,NA,NA,NA
6058,salarias fasciatus,fb,14,NA,NA,NA
11616,salarias guttatus,fb,10,NA,NA,NA
6060,salarias luctuosus,fb,5,NA,NA,NA
61231,salarias nigrocinctus,fb,5.300000190734863,NA,NA,NA
59843,salarias obscurus,fb,13,NA,NA,NA
59273,salarias patzneri,fb,5.5,NA,NA,NA
59272,salarias ramosus,fb,14,NA,NA,NA
22515,salarias segmentatus,fb,11,NA,NA,NA
61221,salarias sibogai,fb,5,NA,NA,NA
13763,salarias sinuosus,fb,6,NA,NA,NA
306,salilota australis,fb,50,NA,NA,NA
51187,salminus affinis,fb,46.5,NA,NA,NA
56329,salminus brasiliensis,fb,100,NA,NA,NA
63897,salminus franciscanus,fb,75.5,NA,NA,NA
51188,salminus hilarii,fb,50,NA,NA,NA
66450,salmo abanticus,fb,30,NA,NA,NA
62271,salmo akairos,fb,18.040000915527344,15.039999961853027,NA,NA
49291,salmo aphelios,fb,40,NA,NA,NA
49292,salmo balcanicus,fb,40,NA,NA,NA
46490,salmo carpio,fb,50,NA,NA,NA
66449,salmo caspius,fb,25,24,NA,NA
65590,salmo cenerinus,fb,80,NA,40,NA
49461,salmo cettii,fb,40,NA,NA,NA
67603,salmo chilo,fb,23.5,NA,NA,NA
65603,salmo ciscaucasicus,fb,130,NA,NA,NA
65601,salmo coruhensis,fb,80,NA,NA,NA
46492,salmo dentex,fb,88,NA,NA,NA
67607,salmo euphrataeus,fb,30,NA,NA,NA
60111,salmo ezenami,fb,113,NA,NA,NA
65281,salmo farioides,fb,30,NA,NA,NA
49294,salmo ferox,fb,80,NA,NA,NA
26969,salmo fibreni,fb,19.5,NA,NA,NA
4792,salmo ischchan,fb,104,NA,33,NA
67602,salmo kottelati,fb,21,NA,NA,NA
67604,salmo labecula,fb,40,NA,NA,NA
48205,salmo labrax,fb,80,NA,NA,NA
6423,salmo letnica,fb,76,NA,NA,NA
65956,salmo lourosensis,fb,21.700000762939453,NA,NA,NA
49297,salmo lumi,fb,38,NA,NA,NA
49325,salmo macedonicus,fb,40,NA,NA,NA
4879,salmo macrostigma,fb,60,NA,NA,NA
46498,salmo marmoratus,fb,120,NA,NA,NA
65596,salmo montenigrinus,fb,26,NA,NA,NA
67944,salmo multipunctatus,fb,16.170000076293945,NA,NA,NA
49326,salmo nigripinnis,fb,33,NA,NA,NA
6210,salmo obtusirostris,fb,70,NA,NA,NA
46506,salmo ohridanus,fb,33.599998474121094,NA,NA,NA
67606,salmo okumusi,fb,21.299999237060547,NA,NA,NA
67605,salmo opimus,fb,30,NA,NA,NA
61455,salmo pallaryi,fb,28.100000381469727,21.399999618530273,NA,NA
49539,salmo pelagonicus,fb,30,NA,NA,NA
68960,salmo pellegrini,fb,20.09000015258789,NA,NA,NA
49327,salmo peristericus,fb,35,NA,NA,NA
6209,salmo platycephalus,fb,55,21.799999237060547,NA,NA
49328,salmo rhodanensis,fb,80,NA,NA,NA
65598,salmo rizeensis,fb,25,NA,NA,NA
236,salmo salar,fb,150,120,38,NA
49546,salmo schiefermuelleri,fb,70,NA,NA,NA
49329,salmo stomachicus,fb,36,NA,NA,NA
49576,salmo taleri,fb,30,NA,NA,NA
66235,salmo tigridis,fb,40,NA,NA,NA
238,salmo trutta,fb,140,NA,72,NA
68117,salmo viridis,fb,43,NA,NA,NA
24223,salmostoma acinaces,fb,15,NA,NA,NA
15775,salmostoma bacaila,fb,18,NA,NA,NA
13221,salmostoma balookee,fb,15,NA,NA,NA
59841,salmostoma belachi,fb,NA,NA,12,NA
24226,salmostoma boopis,fb,12,NA,NA,NA
24229,salmostoma horai,fb,10,NA,NA,NA
24279,salmostoma novacula,fb,12.5,NA,NA,NA
24280,salmostoma orissaensis,fb,10,NA,NA,NA
24284,salmostoma phulo,fb,12,NA,NA,NA
56094,salmostoma punjabense,fb,6,NA,NA,NA
24292,salmostoma sardinella,fb,15,NA,NA,NA
24293,salmostoma sladoni,fb,12,NA,NA,NA
24294,salmostoma untrahi,fb,20,NA,NA,NA
7374,saloptia powelli,fb,39,NA,NA,NA
247,salvelinus alpinus,fb,107,NA,40,NA
6212,salvelinus anaktuvukensis,fb,30,NA,20.950000762939453,NA
48135,salvelinus andriashevi,fb,29.899999618530273,NA,NA,NA
47701,salvelinus boganidae,fb,46.5,NA,NA,NA
49332,salvelinus colii,fb,30,NA,NA,NA
2690,salvelinus confluentus,fb,103,NA,62.5,NA
62773,salvelinus curilus,fb,75,NA,NA,NA
47712,salvelinus drjagini,fb,90,NA,69.0999984741211,NA
54196,salvelinus elgyticus,fb,23.799999237060547,NA,NA,NA
62627,salvelinus evasus,fb,30,NA,NA,NA
65605,salvelinus faroensis,fb,20,NA,NA,NA
49334,salvelinus fimbriatus,fb,20,NA,NA,NA
246,salvelinus fontinalis,fb,86,NA,26.350000381469727,NA
49339,salvelinus gracillimus,fb,18,NA,NA,NA
49335,salvelinus grayi,fb,25,NA,NA,NA
49340,salvelinus inframundus,fb,22,NA,NA,NA
49341,salvelinus killinensis,fb,40,NA,NA,NA
65319,salvelinus lepechini,fb,75,NA,NA,NA
6411,salvelinus leucomaenis,fb,120,NA,NA,NA
49343,salvelinus lonsdalii,fb,15,NA,NA,NA
49344,salvelinus mallochi,fb,26,NA,NA,NA
2691,salvelinus malma,fb,127,NA,37.5,NA
49345,salvelinus maxillaris,fb,27,NA,NA,NA
49346,salvelinus murta,fb,48,NA,NA,NA
248,salvelinus namaycush,fb,150,NA,50,NA
48136,salvelinus neiva,fb,55,NA,NA,NA
62956,salvelinus neocomensis,fb,15,NA,NA,NA
49359,salvelinus obtusus,fb,18,NA,NA,NA
49361,salvelinus perisii,fb,25,NA,NA,NA
49362,salvelinus profundus,fb,24,NA,NA,NA
65375,salvelinus salvelinoinsularis,fb,37.5,NA,NA,NA
49365,salvelinus struanensis,fb,36,NA,NA,NA
49367,salvelinus thingvallensis,fb,24,NA,NA,NA
47721,salvelinus tolmachoffi,fb,37,NA,NA,NA
49369,salvelinus umbla,fb,75,NA,NA,NA
62670,salvelinus vasiljevae,fb,25,NA,NA,NA
49370,salvelinus willoughbii,fb,30,NA,NA,NA
49686,salvelinus youngeri,fb,25,NA,NA,NA
68501,samaretta perexilis,fb,NA,3.9000000953674316,NA,NA
65306,samaris chesterfieldensis,fb,5.869999885559082,NA,NA,NA
56807,samaris costae,fb,9.25,NA,NA,NA
8290,samaris cristatus,fb,22.299999237060547,NA,16,NA
15182,samaris macrolepis,fb,4.5,NA,NA,NA
65305,samaris spinea,fb,5.320000171661377,NA,NA,NA
56824,samariscus desoutterae,fb,7.949999809265137,NA,NA,NA
69382,samariscus hexaradiatus,fb,10.029999732971191,NA,NA,NA
10583,samariscus huysmani,fb,11.5,NA,NA,NA
56090,samariscus inornatus,fb,11.5,NA,NA,NA
24240,samariscus japonicus,fb,12,NA,NA,NA
15185,samariscus latus,fb,16,NA,NA,NA
65646,samariscus leopardus,fb,12.199999809265137,NA,NA,NA
23893,samariscus longimanus,fb,12,NA,NA,NA
15186,samariscus luzonensis,fb,7.599999904632568,NA,NA,NA
15189,samariscus macrognathus,fb,5.5,NA,NA,NA
15190,samariscus maculatus,fb,10,NA,NA,NA
63682,samariscus multiradiatus,fb,6.099999904632568,NA,NA,NA
66377,samariscus neocaledonia,fb,5,NA,NA,NA
15191,samariscus nielseni,fb,6.400000095367432,NA,NA,NA
15192,samariscus sunieri,fb,13,NA,NA,NA
8568,samariscus triocellatus,fb,10,NA,NA,NA
24241,samariscus xenicus,fb,6,NA,NA,NA
11623,sanagia velifera,fb,15.800000190734863,NA,NA,NA
10053,sandelia bainsii,fb,26,NA,NA,NA
10054,sandelia capensis,fb,20,NA,NA,NA
3515,sander canadensis,fb,76,NA,35.75,NA
360,sander lucioperca,fb,100,NA,50,NA
3516,sander vitreus,fb,107,NA,54,NA
9405,sander volgensis,fb,40,NA,NA,NA
970,sanopus barbatus,fb,41,NA,30,NA
12024,sanopus splendidus,fb,24,NA,NA,NA
66511,santelmoa antarctica,fb,NA,33,NA,NA
65537,santelmoa carmenae,fb,27.700000762939453,NA,NA,NA
66215,santelmoa elvirae,fb,35.099998474121094,30.5,NA,NA
66510,santelmoa fusca,fb,22,33,NA,NA
47348,sarcocheilichthys czerskii,fb,10,NA,NA,NA
56293,sarcocheilichthys davidi,fb,8.600000381469727,NA,NA,NA
60227,sarcocheilichthys hainanensis,fb,9,NA,NA,NA
54969,sarcocheilichthys kiangsiensis,fb,17,NA,14.100000381469727,NA
61866,sarcocheilichthys lacustris,fb,20,NA,NA,NA
12225,sarcocheilichthys nigripinnis,fb,16,NA,7.5,NA
54968,sarcocheilichthys parvus,fb,7,NA,5.699999809265137,NA
47349,sarcocheilichthys sinensis,fb,30,NA,12.199999809265137,NA
47350,sarcocheilichthys soldatovi,fb,12.100000381469728,NA,NA,NA
24816,sarcocheilichthys variegatus microoculus,fb,30,NA,NA,NA
23623,sarcocheilichthys variegatus variegatus,fb,14.899999618530272,NA,NA,NA
25576,sarcocheilichthys variegatus wakiyae,fb,12,NA,NA,NA
48804,sarcoglanis simplex,fb,2.0999999046325684,NA,NA,NA
112,sarda australis,fb,180,NA,45,NA
113,sarda chiliensis,fb,102,NA,NA,NA
4796,sarda lineolata,fb,102,NA,NA,NA
114,sarda orientalis,fb,102,NA,55,NA
115,sarda sarda,fb,91.4000015258789,NA,50,NA
1350,sardina pilchardus,fb,27.5,NA,20,NA
1502,sardinella albella,fb,14,NA,10,NA
1503,sardinella atricauda,fb,12.600000381469728,NA,10,NA
1043,sardinella aurita,fb,41,NA,25,NA
1504,sardinella brachysoma,fb,13,NA,12,NA
1505,sardinella brasiliensis,fb,27,NA,20,NA
1506,sardinella fijiensis,fb,11.5,NA,NA,NA
1507,sardinella fimbriata,fb,13,NA,11,NA
1508,sardinella gibbosa,fb,29.600000381469727,NA,15,NA
1045,sardinella hualiensis,fb,12.5,NA,10,NA
1509,sardinella jussieu,fb,16.5,NA,10,NA
1510,sardinella lemuru,fb,23,NA,20,NA
1511,sardinella longiceps,fb,23,NA,20,NA
1047,sardinella maderensis,fb,30,NA,25,NA
1512,sardinella marquesensis,fb,16,NA,10,NA
1513,sardinella melanura,fb,20.299999237060547,NA,10,NA
1514,sardinella neglecta,fb,13,NA,NA,NA
69004,sardinella pacifica,fb,10.510000228881836,NA,NA,NA
1515,sardinella richardsoni,fb,12,NA,10,NA
1516,sardinella rouxi,fb,16,NA,13,NA
1517,sardinella sindensis,fb,17,NA,14,NA
1518,sardinella tawilis,fb,12,15.199999809265137,NA,NA
1519,sardinella zunasi,fb,18,NA,10,NA
1477,sardinops sagax,fb,39.5,NA,20,NA
69071,sargocentron borodinoensis,fb,18.200000762939453,NA,NA,NA
3247,sargocentron bullisi,fb,13,NA,13,NA
4907,sargocentron caudimaculatum,fb,25,NA,18,NA
5406,sargocentron cornutum,fb,27,NA,NA,NA
3248,sargocentron coruscum,fb,15,NA,NA,NA
4699,sargocentron diadema,fb,17,NA,NA,NA
17428,sargocentron dorsomaculatum,fb,19.65999984741211,NA,NA,NA
12991,sargocentron ensifer,fb,23,NA,15,NA
9059,sargocentron hastatum,fb,27.899999618530273,NA,20,NA
50111,sargocentron hormion,fb,16.600000381469727,NA,NA,NA
23249,sargocentron inaequalis,fb,11.300000190734863,NA,NA,NA
50117,sargocentron iota,fb,7.650000095367432,NA,NA,NA
6573,sargocentron ittodai,fb,20,NA,NA,NA
27348,sargocentron lepros,fb,20,NA,NA,NA
23251,sargocentron macrosquamis,fb,9,NA,NA,NA
5347,sargocentron marisrubri,fb,18.299999237060547,NA,NA,NA
50118,sargocentron megalops,fb,NA,7.900000095367432,NA,NA
5345,sargocentron melanospilos,fb,25,NA,NA,NA
5841,sargocentron microstoma,fb,20,NA,NA,NA
3250,sargocentron poco,fb,11,NA,NA,NA
7714,sargocentron praslin,fb,32,NA,20,NA
4906,sargocentron punctatissimum,fb,23,NA,NA,NA
6625,sargocentron rubrum,fb,32,NA,27,NA
23254,sargocentron seychellense,fb,27,NA,NA,NA
50231,sargocentron shimizui,fb,7.28000020980835,6.71999979019165,NA,NA
6507,sargocentron spiniferum,fb,51,NA,35,NA
23350,sargocentron spinosissimum,fb,17.700000762939453,NA,NA,NA
13775,sargocentron suborbitale,fb,25.399999618530273,NA,15,NA
4908,sargocentron tiere,fb,33,NA,NA,NA
7311,sargocentron tiereoides,fb,19.5,NA,NA,NA
3251,sargocentron vexillarium,fb,18,NA,NA,NA
4909,sargocentron violaceum,fb,45,NA,NA,NA
50340,sargocentron wilhelmi,fb,19.5,NA,NA,NA
7868,sargocentron xantherythrum,fb,17,NA,14,NA
5364,sargochromis carlottae,fb,34.5,NA,NA,NA
5361,sargochromis codringtonii,fb,39,NA,NA,NA
6899,sargochromis coulteri,fb,21.600000381469727,NA,NA,NA
5363,sargochromis giardi,fb,48,NA,NA,NA
6901,sargochromis greenwoodi,fb,30,NA,NA,NA
6904,sargochromis mellandi,fb,20,NA,NA,NA
6905,sargochromis mortimeri,fb,27.700000762939453,NA,NA,NA
6909,sargochromis thysi,fb,19.299999237060547,NA,NA,NA
26090,sarmarutilus rubilio,fb,18,NA,NA,NA
2026,sarotherodon caroli,fb,18.600000381469727,NA,NA,NA
1449,sarotherodon caudomarginatus,fb,15.600000381469728,NA,NA,NA
1389,sarotherodon galilaeus,fb,39.5,NA,NA,NA
65922,sarotherodon knauerae,fb,7.670000076293945,NA,NA,NA
65923,sarotherodon lamprechti,fb,10.489999771118164,NA,NA,NA
1445,sarotherodon linnellii,fb,18.5,NA,NA,NA
1442,sarotherodon lohbergeri,fb,16.200000762939453,NA,NA,NA
1412,sarotherodon melanotheron,fb,28,NA,17.5,NA
2025,sarotherodon mvogoi,fb,20.200000762939453,NA,NA,NA
2051,sarotherodon nigripinnis,fb,18,NA,NA,NA
1414,sarotherodon occidentalis,fb,28.299999237060547,NA,NA,NA
1443,sarotherodon steinbachi,fb,11.300000190734863,NA,NA,NA
2056,sarotherodon tournieri,fb,17.899999618530273,NA,NA,NA
204,sarpa salpa,fb,51,NA,30,NA
4170,sarritor frenatus,fb,27,NA,NA,NA
62093,sarritor knipowitschi,fb,14.399999618530272,NA,NA,NA
4171,sarritor leptorhynchus,fb,25,NA,NA,NA
52642,sartor elongatus,fb,7.599999904632568,NA,NA,NA
52643,sartor tucuruiensis,fb,11,NA,NA,NA
65893,sashatherina giganteus,fb,18,NA,NA,NA
3052,satan eurystomus,fb,13.699999809265137,NA,8.699999809265137,NA
12313,satanoperca acuticeps,fb,17,NA,NA,NA
12319,satanoperca daemon,fb,17,NA,NA,NA
11168,satanoperca jurupari,fb,18.5,NA,NA,NA
47522,satanoperca leucosticta,fb,15,NA,NA,NA
52203,satanoperca lilith,fb,25.5,NA,NA,NA
57779,satanoperca mapiritensis,fb,14,NA,NA,NA
57778,satanoperca pappaterra,fb,27,27.5,NA,NA
66554,satanoperca rhynchitis,fb,14.100000381469728,NA,NA,NA
59165,satyrichthys clavilapis,fb,20.100000381469727,NA,NA,NA
67039,satyrichthys laticeps,fb,48.70000076293945,NA,NA,NA
27471,satyrichthys longiceps,fb,15.5,NA,NA,NA
67019,satyrichthys milleri,fb,26.5,NA,NA,NA
10538,satyrichthys moluccensis,fb,48,NA,NA,NA
8291,satyrichthys rieffeli,fb,28,NA,NA,NA
11665,satyrichthys welchi,fb,50,NA,NA,NA
1755,saurenchelys cancrivora,fb,65,NA,NA,NA
58722,saurenchelys cognita,fb,36,NA,NA,NA
8292,saurenchelys fierasfer,fb,50,NA,NA,NA
58724,saurenchelys meteori,fb,44.150001525878906,NA,NA,NA
63066,saurenchelys taiwanensis,fb,34.20000076293945,NA,NA,NA
59118,saurida argentea,fb,29,NA,NA,NA
2716,saurida brasiliensis,fb,25,NA,15,NA
2717,saurida caribbaea,fb,18,NA,NA,NA
4764,saurida elongata,fb,50,NA,NA,NA
24644,saurida filamentosa,fb,22,NA,NA,NA
7772,saurida flamma,fb,30.5,NA,NA,NA
66326,saurida golanii,fb,27.579999923706055,NA,NA,NA
4534,saurida gracilis,fb,32,NA,NA,NA
59119,saurida isarankurai,fb,12,NA,NA,NA
67904,saurida lessepsianus,fb,28.219999313354492,NA,NA,NA
4828,saurida longimanus,fb,25,NA,NA,NA
63148,saurida macrolepis,fb,25.760000228881836,NA,NA,NA
60415,saurida microlepis,fb,45,NA,NA,NA
4467,saurida micropectoralis,fb,38,NA,25,NA
8119,saurida nebulosa,fb,16.5,NA,NA,NA
2718,saurida normani,fb,45,NA,30,NA
16512,saurida suspicio,fb,9,NA,NA,NA
6479,saurida tumbil,fb,60,NA,NA,NA
63146,saurida umeyoshii,fb,33.66999816894531,NA,NA,NA
1055,saurida undosquamis,fb,50,NA,30,NA
10411,saurida wanieso,fb,65,NA,NA,NA
47352,saurogobio dabryi,fb,24.299999237060547,NA,14,NA
55397,saurogobio dumerili,fb,23.709999084472656,NA,11.5,NA
55853,saurogobio gracilicaudatus,fb,16.799999237060547,NA,NA,NA
55855,saurogobio gymnocheilus,fb,14.199999809265137,NA,NA,NA
54986,saurogobio immaculatus,fb,14.899999618530272,NA,NA,NA
60138,saurogobio lissilabris,fb,10.032999992370604,NA,NA,NA
68767,saurogobio punctatus,fb,15.960000038146973,NA,NA,NA
55854,saurogobio xiangjiangensis,fb,26,NA,NA,NA
1557,sauvagella madagascariensis,fb,6.619999885559082,NA,NA,NA
58936,sauvagella robusta,fb,4.710000038146973,NA,NA,NA
13204,sawbwa resplendens,fb,3,NA,NA,NA
5874,scaevius milii,fb,20,NA,15,NA
24414,scalanago lateralis,fb,35,NA,NA,NA
24028,scalicus amiscus,fb,28,NA,NA,NA
24040,scalicus engyceros,fb,32,NA,NA,NA
67037,scalicus gilberti,fb,18.5,NA,NA,NA
24029,scalicus hians,fb,20,NA,NA,NA
10739,scalicus investigatoris,fb,23,NA,NA,NA
12570,scalicus orientalis,fb,15.399999618530272,NA,NA,NA
50787,scalicus quadratorostratus,fb,14.899999618530272,NA,NA,NA
24031,scalicus serrulatus,fb,27,NA,NA,NA
50363,scaphiodonichthys acanthopterus,fb,31,NA,NA,NA
23199,scaphiodonichthys burmanicus,fb,22,NA,NA,NA
54740,scaphiodonichthys macracanthus,fb,20.5,NA,NA,NA
2595,scaphirhynchus albus,fb,200,NA,81.6500015258789,NA
2596,scaphirhynchus platorynchus,fb,108,NA,72,NA
27126,scaphognathops bandanensis,fb,40,NA,NA,NA
27127,scaphognathops stejnegeri,fb,25,NA,NA,NA
50365,scaphognathops theunensis,fb,30,NA,NA,NA
49064,scardinius acarnanicus,fb,NA,35.400001525878906,NA,NA
65321,scardinius dergle,fb,15,NA,NA,NA
63670,scardinius elmaliensis,fb,14.300000190734863,NA,NA,NA
2951,scardinius erythrophthalmus,fb,NA,61.70000076293945,20,NA
26097,scardinius graecus,fb,40,NA,25,NA
65320,scardinius hesperidicus,fb,40,NA,NA,NA
62450,scardinius knezevici,fb,29.5,NA,NA,NA
65246,scardinius plotizza,fb,39,NA,NA,NA
62463,scardinius racovitzai,fb,8.5,NA,NA,NA
49068,scardinius scardafa,fb,35,NA,NA,NA
55509,scartelaos cantoris,fb,11.899999618530272,NA,NA,NA
55510,scartelaos gigas,fb,17.200000762939453,NA,NA,NA
7487,scartelaos histophorus,fb,14,NA,NA,NA
46410,scartelaos tenuis,fb,15.5,NA,NA,NA
51647,scartella caboverdiana,fb,6,NA,NA,NA
3770,scartella cristata,fb,12,NA,NA,NA
16966,scartella emarginata,fb,10,NA,NA,NA
64883,scartella itajobi,fb,4.699999809265137,NA,NA,NA
22660,scartella nuchifilis,fb,6.739999771118164,NA,NA,NA
62083,scartella poiti,fb,8.539999961853027,8.039999961853027,NA,NA
22662,scartella springeri,fb,8.170000076293945,NA,NA,NA
27049,scartichthys crapulatus,fb,11.600000381469728,NA,NA,NA
13554,scartichthys gigas,fb,25.100000381469727,NA,NA,NA
27050,scartichthys variolatus,fb,16.299999237060547,NA,NA,NA
27051,scartichthys viridis,fb,19.700000762939453,NA,NA,NA
5540,scarus altipinnis,fb,60,NA,41,NA
12661,scarus arabicus,fb,45,NA,NA,NA
7908,scarus caudofasciatus,fb,50,NA,NA,NA
5543,scarus chameleon,fb,31,NA,24.799999237060547,NA
1152,scarus coelestinus,fb,77,NA,50,NA
1153,scarus coeruleus,fb,120,NA,35,NA
14379,scarus collana,fb,33,NA,NA,NA
13981,scarus compressus,fb,68,NA,35,NA
4973,scarus dimidiatus,fb,40,NA,NA,NA
4967,scarus dubius,fb,35.599998474121094,NA,NA,NA
7911,scarus falcipinnis,fb,60,NA,NA,NA
14380,scarus ferrugineus,fb,41,NA,25,NA
5544,scarus festivus,fb,45,NA,NA,NA
4968,scarus flavipectoralis,fb,40,NA,NA,NA
5545,scarus forsteni,fb,55,NA,NA,NA
5546,scarus frenatus,fb,47,NA,NA,NA
58508,scarus fuscocaudalis,fb,25,NA,NA,NA
14381,scarus fuscopurpureus,fb,38,NA,NA,NA
5548,scarus ghobban,fb,75,NA,30,NA
4970,scarus globiceps,fb,45,NA,NA,NA
1155,scarus guacamaia,fb,120,NA,70,NA
5018,scarus hoefleri,fb,66,NA,40,NA
12707,scarus hypselopterus,fb,31,NA,NA,NA
1154,scarus iseri,fb,35,NA,18,NA
4980,scarus koputea,fb,31,NA,NA,NA
4981,scarus longipinnis,fb,40,NA,NA,NA
63577,scarus maculipinna,fb,19.049999237060547,NA,NA,NA
5550,scarus niger,fb,40,NA,NA,NA
12831,scarus obishime,fb,70,NA,NA,NA
5551,scarus oviceps,fb,35,NA,NA,NA
23512,scarus ovifrons,fb,78,NA,NA,NA
8392,scarus perrico,fb,76,NA,NA,NA
14383,scarus persicus,fb,50,NA,NA,NA
4971,scarus prasiognathos,fb,70,NA,NA,NA
5553,scarus psittacus,fb,34,NA,NA,NA
5554,scarus quoyi,fb,40,NA,NA,NA
4969,scarus rivulatus,fb,40,NA,20,NA
5555,scarus rubroviolaceus,fb,70,NA,NA,NA
7912,scarus russelii,fb,51,NA,NA,NA
7913,scarus scaber,fb,37,NA,NA,NA
4975,scarus schlegeli,fb,40,30,NA,NA
4974,scarus spinus,fb,30,NA,NA,NA
1156,scarus taeniopterus,fb,35,NA,22,NA
6438,scarus tricolor,fb,26.600000381469727,NA,17.5,NA
59493,scarus trispinosus,fb,55.599998474121094,NA,NA,NA
1157,scarus vetula,fb,61,NA,32,NA
7914,scarus viridifucatus,fb,45,NA,NA,NA
5541,scarus xanthopleura,fb,54,NA,NA,NA
59490,scarus zelindae,fb,33.20000076293945,NA,NA,NA
26221,scarus zufar,fb,50,NA,NA,NA
4698,scatophagus argus,fb,38,NA,20,NA
7915,scatophagus tetracanthus,fb,30,NA,NA,NA
10536,scaturiginichthys vermeilipinnis,fb,2.5,NA,NA,NA
57957,schedophilus haedrichi,fb,75,NA,30,NA
10189,schedophilus huttoni,fb,90,NA,NA,NA
5056,schedophilus maculatus,fb,30,NA,NA,NA
1721,schedophilus medusophagus,fb,55,NA,NA,NA
250,schedophilus ovalis,fb,100,NA,60,NA
10190,schedophilus pemarco,fb,50,NA,30,NA
26371,schedophilus velaini,fb,100,NA,NA,NA
9376,schilbe angolensis,fb,9,NA,NA,NA
9379,schilbe banguelensis,fb,59,NA,NA,NA
9380,schilbe bocagii,fb,24,NA,NA,NA
9381,schilbe brevianalis,fb,8.199999809265137,NA,NA,NA
9382,schilbe congensis,fb,47,NA,NA,NA
9383,schilbe djeremi,fb,17.200000762939453,NA,NA,NA
61818,schilbe durinii,fb,6.5,NA,NA,NA
9385,schilbe grenfelli,fb,50.70000076293945,NA,NA,NA
12914,schilbe intermedius,fb,50,NA,NA,NA
9387,schilbe laticeps,fb,26.299999237060547,NA,NA,NA
2446,schilbe mandibularis,fb,50,NA,NA,NA
9374,schilbe marmoratus,fb,21.700000762939453,NA,NA,NA
9388,schilbe micropogon,fb,21,NA,NA,NA
9389,schilbe moebiusii,fb,29.600000381469727,NA,NA,NA
9390,schilbe multitaeniatus,fb,26.299999237060547,NA,NA,NA
2447,schilbe mystus,fb,35,NA,NA,NA
9392,schilbe nyongensis,fb,13.100000381469728,NA,NA,NA
9396,schilbe tumbanus,fb,25.200000762939453,NA,NA,NA
9375,schilbe uranoscopus,fb,36,NA,NA,NA
9397,schilbe yangambianus,fb,25,NA,NA,NA
60384,schilbe zairensis,fb,11.100000381469728,NA,NA,NA
61753,schindleria brevipinguis,fb,NA,0.8399999737739563,NA,NA
68359,schindleria elongata,fb,1.1399999856948853,NA,NA,NA
68850,schindleria nigropunctata,fb,1.559999942779541,NA,NA,NA
23843,schindleria praematura,fb,2.5,NA,NA,NA
68628,schismatogobius alleni,fb,2.759999990463257,3.3299999237060547,NA,NA
27076,schismatogobius ampluvinculus,fb,2.690000057220459,NA,NA,NA
68425,schismatogobius arscuttoli,fb,3.2699999809265137,NA,NA,NA
68623,schismatogobius baitabag,fb,2.7799999713897705,NA,NA,NA
11821,schismatogobius bruynisi,fb,4.900000095367432,NA,NA,NA
68423,schismatogobius bussoni,fb,2.430000066757202,NA,NA,NA
10791,schismatogobius deraniyagalai,fb,4.5,NA,3.5,NA
68619,schismatogobius essi,fb,2.630000114440918,NA,NA,NA
58343,schismatogobius fuligimentus,fb,2.940000057220459,3.8399999141693115,NA,NA
68624,schismatogobius hoesei,fb,3.930000066757202,NA,NA,NA
59785,schismatogobius insignus,fb,4.400000095367432,NA,NA,NA
11822,schismatogobius marmoratus,fb,3.4000000953674316,NA,NA,NA
68621,schismatogobius mondo,fb,2.009999990463257,NA,NA,NA
61673,schismatogobius pallidus,fb,1.7200000286102295,NA,NA,NA
68424,schismatogobius risdawatiae,fb,3.0199999809265137,NA,NA,NA
23652,schismatogobius roxasi,fb,4.590000152587891,NA,NA,NA
68422,schismatogobius saurii,fb,3.700000047683716,4,NA,NA
68617,schismatogobius tiola,fb,3.3499999046325684,NA,NA,NA
68615,schismatogobius tuimanua,fb,2.0799999237060547,NA,NA,NA
61936,schismatogobius vanuatuensis,fb,5,3.990000009536743,NA,NA
62270,schismatogobius vitiensis,fb,4.099999904632568,NA,NA,NA
22678,schismatorhynchos heterorhynchos,fb,28.299999237060547,NA,NA,NA
56313,schismatorhynchos holorhynchos,fb,14,NA,NA,NA
13206,schismatorhynchos nukta,fb,30,NA,NA,NA
17410,schismorhynchus labialis,fb,20,NA,NA,NA
24525,schistura acuticephalus,fb,4,NA,NA,NA
67319,schistura aizawlensis,fb,4.889999866485596,NA,NA,NA
66891,schistura albirostris,fb,4.190000057220459,NA,NA,NA
68737,schistura albisella,fb,4.369999885559082,NA,NA,NA
56156,schistura alticrista,fb,7.099999904632568,NA,NA,NA
57711,schistura amplizona,fb,9.09000015258789,NA,NA,NA
68916,schistura andrewi,fb,5.050000190734863,NA,NA,NA
58506,schistura antennata,fb,7.360000133514404,NA,NA,NA
57712,schistura aramis,fb,7.099999904632568,NA,NA,NA
