db,spec_code,species,length,valid_name,aphia_id
fb,61982,diapoma dicropotamicus,4.320000171661377,NA,NA
fb,61983,diapoma itaimbe,4.460000038146973,NA,NA
fb,61984,moenkhausia lopesi,3.849999904632568,NA,NA
fb,61985,diapoma lepiclastus,4.389999866485596,NA,NA
fb,61986,mastacembelus shiloangoensis,14.399999618530272,mastacembelus shiloangoensis,1525330
fb,61988,hemiancistrus megalopteryx,28.63999938964844,NA,NA
fb,61989,schistura spekuli,5.699999809265137,schistura spekuli,1009500
fb,61990,trichomycterus landinga,4.309999942779541,NA,NA
fb,61991,trichomycterus itacambirussu,7.349999904632568,NA,NA
fb,61992,trichomycterus jequitinhonhae,8.399999618530273,NA,NA
fb,61993,pelasgus laconicus,5.365000009536743,NA,NA
fb,61994,microsynodontis nasutus,3.650000095367432,NA,NA
fb,61995,diapoma uruguayense,5.099999952316284,NA,NA
fb,61996,microsynodontis notata,5.360000133514404,NA,NA
fb,61997,microsynodontis vigilis,6.199999809265137,NA,NA
fb,61998,diapoma tipiaia,3.549999952316284,NA,NA
fb,61999,trichomycterus naipi,12.149999618530272,NA,NA
fb,62000,trichomycterus papilliferus,12.720000267028809,NA,NA
fb,62001,trichomycterus mboycy,12.56999969482422,NA,NA
fb,62002,trichomycterus taroba,5.869999885559082,NA,NA
fb,62003,trichomycterus plumbeus,8.239999771118164,NA,NA
fb,62004,apistogramma alacrina,5.489999771118164,apistogramma alacrina,1009498
fb,62006,kryptopterus piperatus,10.670000076293944,kryptopterus piperatus,1009499
fb,62007,clarias pseudonieuhofii,31.600000381469727,clarias pseudonieuhofii,1009492
fb,62012,aphanius villwocki,7.039999961853027,aphanius villwocki,1384299
fb,62013,ompok rhadinurus,21.440000534057617,ompok rhadinurus,1009621
fb,62014,echiodon anchipterus,17.200000762939453,NA,NA
fb,62015,ompok urbaini,18.100000381469727,ompok urbaini,1014263
fb,62016,eurypleuron cinereum,21.5,NA,NA
fb,62017,chromis planesi,10.18000030517578,NA,NA
fb,62018,hydrolagus matallanasi,37.79999923706055,NA,NA
fb,62022,fundulus kansae,10,fundulus kansae,1019307
fb,62023,elacatinus pridisi,2.8399999141693115,NA,NA
fb,62026,poropanchax stigmatopygus,2.430000066757202,NA,NA
fb,62027,apionichthys rosai,3.450000047683716,apionichthys rosai,1384300
fb,62028,apionichthys menezesi,6,apionichthys menezesi,1009617
fb,62029,apionichthys seripierriae,8.789999961853027,apionichthys seripierriae,1009618
fb,62030,apionichthys sauli,6.96999979019165,apionichthys sauli,1384301
fb,62032,parioglossus galzini,2.3499999046325684,NA,NA
fb,62033,sternopygus branco,49.20000076293945,NA,NA
fb,62034,romanogobio parvus,7.484999895095825,NA,NA
fb,62036,moema heterostigma,7.349999904632568,NA,NA
fb,62037,akysis clavulus,3.5,NA,NA
fb,62038,astyanax saguazu,9.229999542236328,NA,NA
fb,62039,trichomycterus yuska,9.729999542236328,NA,NA
fb,62040,phoxinellus pseudalepidotus,10.270000457763672,NA,NA
fb,62042,coregonus fontanae,12.600000381469728,coregonus fontanae,1009607
fb,62043,pareiorhina carrancas,4.119999885559082,NA,NA
fb,62044,otocinclus mimulus,4.269999980926514,NA,NA
fb,62045,corydoras diphyes,4.480000019073486,NA,NA
fb,62046,pseudobagarius meridionalis,3.140000104904175,NA,NA
fb,62047,rhamdia laluchensis,10.974999904632568,rhamdia laluchensis,1009604
fb,62048,trichomycterus potschi,8.050000190734863,NA,NA
fb,62049,xiphophorus monticolus,5,xiphophorus monticolus,1009485
fb,62050,uncisudis posteropelvis,1.8200000524520872,NA,NA
fb,62051,trimma cana,2.5,NA,NA
fb,62052,trimma sostra,2.234999895095825,NA,NA
fb,62053,trimma squamicana,2.1999999618530275,NA,NA
fb,62054,pachycara saldanhai,24.700000762939453,NA,NA
fb,62055,microphysogobio alticorpus,6.300000190734863,microphysogobio alticorpus,1524519
fb,62063,geophagus winemilleri,19.5,geophagus winemilleri,1009484
fb,62066,ptychochromoides itasy,12.31999969482422,NA,NA
fb,62067,ompok platyrhynchus,7.889999866485596,ompok platyrhynchus,1009475
fb,62068,wallaceochromis signatus,7.900000095367432,NA,NA
fb,62069,wallaceochromis rubrolabiatus,6.519999980926514,NA,NA
fb,62071,pseudancistrus sidereus,17.559999465942383,NA,NA
fb,62073,microcambeva ribeirae,4.809999942779541,NA,NA
fb,62074,scorpaena cocosensis,6.199999809265137,NA,NA
fb,62075,phyllorhinichthys balushkini,16.2,NA,NA
fb,62076,trichomycterus pseudosilvinichthys,6.690000057220459,NA,NA
fb,62077,mystus armiger,15.550000190734863,NA,NA
fb,62078,apistogramma eremnopyge,3.440000057220459,apistogramma eremnopyge,1009472
fb,62079,gymnotus coropinae,34.5,NA,NA
fb,62080,trichomycterus pantherinus,6.989999771118164,NA,NA
fb,62081,enteromius turkanae,4.199999809265137,enteromius turkanae,1524193
fb,62083,scartella poiti,8.539999961853027,NA,NA
fb,62085,akko rossi,9,NA,NA
fb,62087,squatina punctata,87,NA,NA
fb,62088,engyprosopon vanuatuensis,5.579999923706055,NA,NA
fb,62089,symbolophorus reversus,8.869999885559082,NA,NA
fb,62090,xenocephalus australiensis,30,NA,NA
fb,62092,podothecus hamlini,17,NA,NA
fb,62093,sarritor knipowitschi,14.399999618530272,NA,NA
fb,62094,astyanax jacuhiensis,12.789999771118165,NA,NA
fb,62095,xiphophorus mixei,3.900000095367432,xiphophorus mixei,1009470
fb,62096,dionda serena,7.699999809265137,NA,NA
fb,62097,kryptolebias sepia,6.510000228881836,kryptolebias sepia,1009299
fb,62098,labeo percivali,19,labeo percivali,1383160
fb,62099,vanderhorstia nannai,3.25,NA,NA
fb,62100,brycinus ferox,8.100000381469727,NA,NA
fb,62101,brycinus minutus,3.299999952316284,NA,NA
fb,62102,arius festinus,15.140000343322754,arius festinus,1009602
fb,62103,arius uncinatus,19.920000076293945,arius uncinatus,1009603
fb,62105,nothobranchius rosenstocki,4.489999771118164,NA,NA
fb,62106,gobitrichinotus arnoulti,4,gobitrichinotus arnoulti,1008922
fb,62107,sicyopterus franouxi,13.100000381469728,sicyopterus franouxi,1026976
fb,62108,sicyopterus punctissimus,12.1899995803833,sicyopterus punctissimus,1009469
fb,62109,batasio macronotus,8.899999618530273,NA,NA
fb,62110,katibasia insidiosa,3.4200000762939453,NA,NA
fb,62113,labeobarbus axelrodi,16,NA,NA
fb,62114,nothobranchius hassoni,4.163000106811523,NA,NA
fb,62115,nannocharax reidi,6.400000095367432,NA,NA
fb,62116,pethia tiantian,4.53000020980835,pethia tiantian,1009336
fb,62117,pethia didi,4.019999980926514,pethia didi,1009337
fb,62118,melanorivulus dapazi,3.1700000762939453,NA,NA
fb,62119,melanorivulus cyanopterus,2.759999990463257,NA,NA
fb,62120,melanorivulus rossoi,3.5749999618530275,NA,NA
fb,62121,labeobarbus versluysii,11.182000160217283,NA,NA
fb,62123,coelorinchus sheni,93.6999969482422,NA,NA
fb,62124,melanorivulus litteratus,2.809999942779541,NA,NA
fb,62131,trichomycterus caudofasciatus,5.289999961853027,NA,NA
fb,62132,trichomycterus giganteus,20.399999618530273,NA,NA
fb,62133,hyphessobrycon hamatus,4.480000019073486,NA,NA
fb,62134,gymnotus pantanal,26,NA,NA
fb,62135,cottus kanawhae,11,cottus kanawhae,1009295
fb,62136,acestridium colombiense,4.949999809265137,NA,NA
fb,62137,microglanis malabarbai,5.010000228881836,NA,NA
fb,62139,rineloricaria misionera,10.88,NA,NA
fb,62140,hypostomus tapijara,37.83000183105469,hypostomus tapijara,1009297
fb,62141,pseudomystus stenogrammus,14.89,NA,NA
fb,62147,stomatorhinus ivindoensis,5.599999904632568,NA,NA
fb,62148,ecsenius caeruliventris,2.815000057220459,NA,NA
fb,62149,ecsenius shirleyae,2.8399999141693115,NA,NA
fb,62150,congochromis sabinae,5.25,NA,NA
fb,62151,pseudomystus carnosus,8.279999732971191,NA,NA
fb,62152,pseudomystus fumosus,7.360000133514404,NA,NA
fb,62153,peckoltia cavatica,7.179999828338623,NA,NA
fb,62154,hypostomus macushi,17,hypostomus macushi,1009285
fb,62155,ancistrus tombador,6.28000020980835,NA,NA
fb,62156,ancistrus reisi,6.079999923706055,NA,NA
fb,62157,ancistrus jataiensis,5.400000095367432,NA,NA
fb,62162,nannostomus mortenthaleri,2.9000000953674316,NA,NA
fb,62163,rhinichthys obtusus,8.400000095367432,NA,NA
fb,62164,uranoscopus fuscomaculatus,30,NA,NA
fb,62165,notropis calabazas,2.680000066757202,notropis calabazas,1009460
fb,62166,adrianichthys roseni,9,NA,NA
fb,62167,oryzias nebulosus,3.299999952316284,oryzias nebulosus,1009458
fb,62168,xiurenbagrus gigas,16.450000762939453,NA,NA
fb,62169,scorpaenopsis insperatus,4.889999866485596,NA,NA
fb,62170,pomacentrus bipunctatus,5.53000020980835,NA,NA
fb,62171,idiotropiscis lumnitzeri,5.519999980926514,NA,NA
fb,62172,lacantunia enigmatica,42.70000076293945,NA,NA
fb,62173,pomacentrus yoshii,6.936999797821045,NA,NA
fb,62175,hyphessobrycon scutulatus,3.499000072479248,NA,NA
fb,62176,acyrtus pauciradiatus,1.6299999952316284,NA,NA
fb,62177,austrolebias varzeae,3.369999885559082,NA,NA
fb,62179,rita macracanthus,26.280000686645508,rita macracanthus,1009457
fb,62180,notarius biffi,32.400001525878906,NA,NA
fb,62181,myoglanis aspredinoides,9.5600004196167,NA,NA
fb,62182,jupiaba poekotero,6.800000190734863,NA,NA
fb,62183,microbrotula bentleyi,4.049999952316284,NA,NA
fb,62185,microbrotula queenslandica,3.119999885559082,NA,NA
fb,62186,symphysanodon mona,8.600000381469727,NA,NA
fb,62187,symphysanodon parini,11.399999618530272,NA,NA
fb,62188,symphysanodon rhax,14.399999618530272,NA,NA
fb,62189,pachyurus stewarti,19.170000076293945,pachyurus stewarti,1009759
fb,62190,echiodon atopus,17.600000381469727,NA,NA
fb,62191,atelomycterus baliensis,47.20000076293945,NA,NA
fb,62192,parioglossus multiradiatus,3.5,NA,NA
fb,62193,pseudolaguvia foveolata,3,NA,NA
fb,62194,paraliparis skeliphrus,7.93,NA,NA
fb,62195,paraliparis carlbondi,12.29,NA,NA
fb,62197,psednos carolinae,3.900000095367432,NA,NA
fb,62198,erethistoides sicula,3.900000095367432,NA,NA
fb,62199,bryconamericus turiuba,6.110000133514404,NA,NA
fb,62200,hemiancistrus votouro,14.119999885559082,NA,NA
fb,62201,hemiancistrus meizospilos,14.90999984741211,NA,NA
fb,62202,laimosemion kirovskyi,2.2699999809265137,NA,NA
fb,62203,myxiops aphos,5.610000133514404,NA,NA
fb,62204,bryconamericus patriciae,6.150000095367432,NA,NA
fb,62205,bryconamericus ecai,7.510000228881836,NA,NA
fb,62206,gastromyzon ocellatus,4.53000020980835,NA,NA
fb,62207,betta ibanorum,8.079999923706055,betta ibanorum,1009453
fb,62208,toxotes kimberleyensis,12.630000114440918,toxotes kimberleyensis,1397827
fb,62209,alticus sertatus,8,NA,NA
fb,62210,eviota monostigma,3.200000047683716,NA,NA
fb,62211,eviota pseudostigma,2.059999942779541,NA,NA
fb,62212,parapercis australis,9.199999809265137,NA,NA
fb,62213,plagiotremus flavus,7.099999904632568,NA,NA
fb,62214,dawkinsia tambraparniei,11,dawkinsia tambraparniei,1524924
fb,62215,coelorinchus leptorhinus,85,NA,NA
fb,62216,dawkinsia exclamatio,8.34000015258789,dawkinsia exclamatio,1009327
fb,62217,brachyplatystoma capapretum,58.099998474121094,brachyplatystoma capapretum,1009273
fb,62218,homaloptera parclitella,10.020000457763672,NA,NA
fb,62219,caelatoglanis zonatus,3.965000033378601,NA,NA
fb,62221,dawkinsia singhala,9.050000190734863,dawkinsia singhala,1017562
fb,62222,dawkinsia assimilis,11.149999618530272,dawkinsia assimilis,1020697
fb,62223,clarias sulcatus,20.700000762939453,clarias sulcatus,1009447
fb,62224,feia dabra,1.899999976158142,NA,NA
fb,62225,erromyzon compactus,3.0799999237060547,NA,NA
fb,62226,trimma marinae,2,NA,NA
fb,62227,schistura reticulata,7.699999809265137,schistura reticulata,1009446
fb,62228,trimma nasa,1.9700000286102295,NA,NA
fb,62230,percichthys laevis,22,NA,NA
fb,62231,acentrophryne dolichonema,11.115,NA,NA
fb,62232,noturus gladiator,10.649999618530272,NA,NA
fb,62233,heterodontus omanensis,56,NA,NA
fb,62235,akysis vespa,3.140000104904175,NA,NA
fb,62236,trichomycterus diabolus,22.5,NA,NA
fb,62237,ituglanis bambui,4.630000114440918,NA,NA
fb,62238,ituglanis epikarsticus,3.4000000953674316,NA,NA
fb,62239,ituglanis ramiroi,3.130000114440918,NA,NA
fb,62240,brycon gouldingi,47.790000915527344,NA,NA
fb,62241,myxine jespersenae,49.79999923706055,NA,NA
fb,62242,pseudecheneis crassicauda,13.68000030517578,NA,NA
fb,62243,pseudecheneis serracula,15.31999969482422,NA,NA
fb,62244,pseudanos winterbottomi,15.170000076293944,NA,NA
fb,62245,fundulopanchax gresensi,4.730000019073486,NA,NA
fb,62246,micronemacheilus zispi,7.039999961853027,NA,NA
fb,62247,batasio sharavatiensis,10.699999809265137,NA,NA
fb,62248,leiocassis aculeatus,12.1899995803833,NA,NA
fb,62249,mystus alasensis,10.81999969482422,mystus alasensis,1009269
fb,62250,batasio merianiensis,6.570000171661377,NA,NA
fb,62251,callichthys serralabium,15.8100004196167,NA,NA
fb,62257,cottocomephorus alexandrae,14.199999809265137,cottocomephorus alexandrae,1015298
fb,62258,clarias nigricans,30.75,clarias nigricans,1009599
fb,62260,conta pectinata,4.909999847412109,NA,NA
fb,62261,moenkhausia bonita,8.529999866485596,NA,NA
fb,62263,steatogenys ocellatus,40.5,NA,NA
fb,62265,gymnotus curupira,23.5,NA,NA
fb,62266,gymnotus obscurus,21.5,NA,NA
fb,62267,gymnotus varzea,28.5,NA,NA
fb,62268,halichoeres dimidiatus,27,NA,NA
fb,62269,halichoeres penrosei,11.899999809265136,NA,NA
fb,62270,schismatogobius vitiensis,4.099999904632568,schismatogobius vitiensis,1384330
fb,62271,salmo akairos,18.040000915527344,salmo akairos,1009264
fb,62272,rhamdia guasarensis,10.68000030517578,rhamdia guasarensis,1009431
fb,62273,pimelodella spelaea,8.050000190734863,pimelodella spelaea,1009432
fb,62278,trichomycterus gorgona,6.360000133514404,NA,NA
fb,62279,ituglanis nebulosus,3.509999990463257,NA,NA
fb,62280,silvinichthys bortayro,2.7699999809265137,NA,NA
fb,62283,malapterurus melanochir,98,NA,NA
fb,62284,malapterurus occidentalis,32,NA,NA
fb,62285,careproctus solidus,13.13,NA,NA
fb,62286,malapterurus teugelsi,21.200000762939453,NA,NA
fb,62287,paradoxoglanis caudivittatus,13.97,NA,NA
fb,62288,paradoxoglanis cryptus,11.93000030517578,NA,NA
fb,62289,paradoxoglanis parvus,16.90999984741211,NA,NA
fb,62292,mormyrus hildebrandti,20,NA,NA
fb,62293,pollimyrus marianne,7.28000020980835,NA,NA
fb,62299,kryptopterus paraschilbeides,8.3100004196167,kryptopterus paraschilbeides,1009594
fb,62300,taeniamia flavofasciata,7.849999904632568,NA,NA
fb,62302,wallago micropogon,154,wallago micropogon,1009429
fb,62303,glyptothorax sufii,5.599999952316284,glyptothorax sufii,1524350
fb,62304,oreoglanis macronemus,6.46999979019165,NA,NA
fb,62305,mastacembelus kakrimensis,23.899999618530273,mastacembelus kakrimensis,1384331
fb,62315,atlantirivulus simplicis,3.4600000381469727,NA,NA
fb,62317,anablepsoides caurae,3.900000095367432,anablepsoides caurae,1009537
fb,62319,austrolebias arachan,4.369999885559082,NA,NA
fb,62324,astyanax latens,4.429999828338623,NA,NA
fb,62326,hyphessobrycon auca,4.21999979019165,NA,NA
fb,62327,bryconamericus ikaa,6.800000190734863,NA,NA
fb,62328,astyanax tupi,7.260000228881836,NA,NA
fb,62329,parupeneus louise,23,NA,NA
fb,62331,astyanax dnophos,3.319999933242798,NA,NA
fb,62332,chalceus epakros,17.399999618530273,NA,NA
fb,62333,chalceus guaporensis,17.399999809265136,NA,NA
fb,62335,creagrutus varii,4.199999809265137,NA,NA
fb,62336,tetragonopterus rarus,7.400000095367432,NA,NA
fb,62337,knodus geryi,6.540000009536743,NA,NA
fb,62338,qianlabeo striatus,8.079999923706055,NA,NA
fb,62340,astyanax biotae,5.199999809265137,NA,NA
fb,62341,astyanax rupununi,4.760000228881836,NA,NA
fb,62342,astyanax siapae,9.43000030517578,NA,NA
fb,62343,astyanax clavitaeniatus,7.239999771118164,NA,NA
fb,62345,bryconamericus carlosi,5.659999847412109,NA,NA
fb,62346,iberochondrostoma almacai,13.900000095367432,NA,NA
fb,62348,apistogramma baenschi,5.269999980926514,apistogramma baenschi,1384316
fb,62349,bostrychus microphthalmus,7.5,bostrychus microphthalmus,1009259
fb,62350,cottus aturi,10,cottus aturi,1009260
fb,62351,cottus hispaniolensis,10.5,cottus hispaniolensis,1013548
fb,62353,alburnus arborella,12.699999904632568,alburnus arborella,1022963
fb,62354,cottus duranii,10,cottus duranii,1009255
fb,62355,cottus rondeleti,7,cottus rondeleti,1009256
fb,62356,cottus perifretum,13.399999618530272,cottus perifretum,1009257
fb,62357,cottus rhenanus,10,cottus rhenanus,1009258
fb,62358,cottus scaturigo,6.005000114440918,cottus scaturigo,1009253
fb,62359,cottus metae,9.835000038146973,cottus metae,1054267
fb,62360,cottus transsilvaniae,9.864999771118164,cottus transsilvaniae,1009254
fb,62361,cottus microstomus,10.03000020980835,NA,NA
fb,62362,cottus koshewnikowi,9,cottus koshewnikowi,1016428
fb,62363,megalobrama mantschuricus,38,NA,NA
fb,62364,amblyrhynchichthys micracanthus,19.670000076293945,NA,NA
fb,62368,placocheilus robustus,10.90999984741211,NA,NA
fb,62370,barbus thessalus,34,barbus thessalus,1013158
fb,62372,sinibrama longianalis,17.15999984741211,NA,NA
fb,62374,gobio kubanicus,9,gobio kubanicus,1009414
fb,62375,schistura khugae,8.829999923706055,schistura khugae,1008789
fb,62376,placidochromis turneri,8.600000381469727,NA,NA
fb,62377,placidochromis trewavasae,6.5,NA,NA
fb,62378,placidochromis mbunoides,7.25,NA,NA
fb,62379,placidochromis msakae,7.900000095367432,NA,NA
fb,62380,placidochromis minutus,6.050000190734863,NA,NA
fb,62381,placidochromis minor,4.900000095367432,NA,NA
fb,62382,sphyraena iburiensis,23,NA,NA
fb,62383,lycodes nishimurai,27.809999465942383,NA,NA
fb,62384,placidochromis macrognathus,12.649999618530272,NA,NA
fb,62385,placidochromis macroceps,5.300000190734863,NA,NA
fb,62386,placidochromis communis,7.650000095367432,NA,NA
fb,62387,placidochromis koningsi,6.699999809265137,NA,NA
fb,62388,placidochromis chilolae,7.349999904632568,NA,NA
fb,62389,placidochromis borealis,6.449999809265137,NA,NA
fb,62390,placidochromis boops,11.149999618530272,NA,NA
fb,62391,placidochromis acuticeps,10.300000190734863,NA,NA
fb,62392,placidochromis acutirostris,11.350000381469728,NA,NA
fb,62393,placidochromis argyrogaster,11.399999618530272,NA,NA
fb,62394,placidochromis domirae,9.300000190734863,NA,NA
fb,62395,placidochromis ecclesi,6.300000190734863,NA,NA
fb,62396,placidochromis elongatus,7.5,NA,NA
fb,62397,placidochromis fuscus,7.900000095367432,NA,NA
fb,62398,placidochromis intermedius,6.900000095367432,NA,NA
fb,62399,placidochromis lineatus,9.050000190734863,NA,NA
fb,62400,placidochromis longirostris,12.75,NA,NA
fb,62401,placidochromis longus,4.849999904632568,NA,NA
fb,62402,placidochromis lukomae,7.300000190734863,NA,NA
fb,62403,placidochromis nigribarbis,6.400000095367432,NA,NA
fb,62404,placidochromis nkhatae,9.800000190734863,NA,NA
fb,62405,placidochromis nkhotakotae,6.5,NA,NA
fb,62406,placidochromis obscurus,6.199999809265137,NA,NA
fb,62407,placidochromis ordinarius,6.699999809265137,NA,NA
fb,62408,placidochromis orthognathus,10.300000190734863,NA,NA
fb,62409,placidochromis pallidus,7.800000190734863,NA,NA
fb,62410,placidochromis platyrhynchos,10,NA,NA
fb,62411,placidochromis rotundifrons,6.400000095367432,NA,NA
fb,62412,placidochromis vulgaris,9.550000190734863,NA,NA
fb,62418,alticorpus geoffreyi,15.5,NA,NA
fb,62420,telmatochromis brachygnathus,7.599999904632568,NA,NA
fb,62421,garra micropulvinus,13.300000190734863,garra micropulvinus,1009252
fb,62423,kyphosus hawaiiensis,41,NA,NA
fb,62424,kyphosus pacificus,75,NA,NA
fb,62425,upeneus guttatus,11.800000190734863,upeneus guttatus,1013371
fb,62426,haplochromis ushindi,25.25,NA,NA
fb,62427,aulonocara koningsi,9.220000267028809,NA,NA
fb,62428,garra nambulica,7.619999885559082,garra nambulica,1009251
fb,62429,gobio lozanoi,12.75,gobio lozanoi,723432
fb,62430,notropis wickliffi,7.2000000953674315,notropis wickliffi,1525457
fb,62431,lythrurus fasciolaris,8.600000381469727,NA,NA
fb,62435,siganus woodlandi,28.16,NA,NA
fb,62436,knipowitschia radovici,2.7949999570846558,knipowitschia radovici,1009250
fb,62437,pelasgus marathonicus,6.5,NA,NA
fb,62438,pelasgus thesproticus,6,NA,NA
fb,62440,alburnus mento,40,alburnus mento,1022556
fb,62442,glyptothorax botius,7.909999847412109,glyptothorax botius,1022757
fb,62443,schizothorax skarduensis,41.900000762939456,NA,NA
fb,62448,pseudobagarius hardmani,4.230000019073486,NA,NA
fb,62449,apteronotus milesi,22.100000381469727,NA,NA
fb,62450,scardinius knezevici,29.5,scardinius knezevici,1009244
fb,62451,erethistoides ascita,4,NA,NA
fb,62452,erethistoides cavatura,3.319999933242798,NA,NA
fb,62453,rasbora notura,7.159999847412109,rasbora notura,1009247
fb,62454,rhabdalestes aeratis,5.079999923706055,NA,NA
fb,62456,gogangra laevis,8,NA,NA
fb,62457,schistura nalbanti,8.100000190734864,schistura nalbanti,1524435
fb,62458,opsariichthys songmaensis,10.5,NA,NA
fb,62459,pethia ornata,4.25,pethia ornata,1009531
fb,62460,spinibarbus sinensis,43.2,NA,NA
fb,62462,romanogobio tanaiticus,10.349999904632568,NA,NA
fb,62463,scardinius racovitzai,8.5,scardinius racovitzai,1013895
